Name,season,market_val,ID
Juan Hernández,2020,400000,245219
Rafinha,2020,12000000,168607
Raúl Guti,2020,5000000,225204
Tete Morente,2020,1500000,239671
Diego González,2020,1000000,227106
Manu Justo,2020,250000,251610
Juan Cruz,2020,2200000,206219
Jonathas,2020,900000,189169
Iván Sánchez,2020,1200000,204863
Ramón Folch,2020,200000,234763
Manu Justo,2020,250000,251610
Andoni López,2020,300000,234359
Manu Sánchez,2020,8000000,252327
Diego Costa,2020,6000000,179844
Carlos Fernández,2020,9000000,221014
Carlos Fernández,2020,9000000,221014
Willian José,2020,18000000,195093
Ferro,2020,5000000,242236
Rubén Sobrino,2020,1500000,208622
Adrián Marín,2020,1200000,224921
Domingos Quina,2020,3000000,235450
Manu Sánchez,2020,8000000,252327
Raúl Navas,2020,300000,198614
Brandon Thomas,2020,600000,212261
Dani Cárdenas,2020,700000,236033
Moi Delgado,2020,400000,220637
Moi Delgado,2020,400000,220637
Rubén Sobrino,2020,1500000,208622
Javi Navarro,2020,150000,248069
Nano Mesa,2020,500000,221452
Álvaro Giménez,2020,1000000,189661
Javi Navarro,2020,150000,248069
Aleix García,2020,1800000,228813
Adrián Marín,2020,1200000,224921
Tomás Tavares,2020,5500000,245278
Matheus Cunha,2021,30000000,240243
Marcos Paulo,2021,9000000,186568
Manu Sánchez,2021,8000000,252327
Marcos Paulo,2021,9000000,186568
Vitolo,2021,4000000,199715
Manu Sánchez,2021,8000000,252327
Álex Collado,2021,4000000,242999
Iñaki Peña,2021,3000000,246139
Monchu,2021,4000000,241933
Junior Firpo,2021,12000000,241184
Matheus Fernandes,2021,1500000,237735
Monchu,2021,4000000,241933
Dani Ceballos,2021,20000000,222509
Sergio Ramos,2021,10000000,155862
Rafa Mir,2021,16000000,231628
Bryan Gil,2021,30000000,246785
Juan Soriano,2021,1000000,234790
Rony Lopes,2021,6000000,212692
Bryan Gil,2021,30000000,246785
Sergi Gómez,2021,2000000,199577
Juan Soriano,2021,1000000,234790
Aleix Vidal,2021,2000000,202493
Rony Lopes,2021,6000000,212692
Diego Rico,2021,2000000,220414
Willian José,2021,18000000,195093
Kévin Rodrigues,2021,2500000,209289
Jon Bautista,2021,1200000,233231
Willian José,2021,18000000,195093
Kévin Rodrigues,2021,2500000,209289
Roberto López,2021,4000000,246169
Luca Sangalli,2021,1500000,245520
Manu Morlanes,2021,5000000,241856
Jorge Cuenca,2021,6000000,237522
Mario González,2021,3000000,235970
Manu Morlanes,2021,5000000,241856
Iván Martín,2021,800000,246928
Manu Morlanes,2021,5000000,241856
Mario González,2021,3000000,235970
Jaume Costa,2021,2000000,193171
Manu Morlanes,2021,5000000,241856
Fer Niño,2021,5000000,252590
Iván Martín,2021,800000,246928
Jorge Cuenca,2021,6000000,237522
Rui Silva,2021,12000000,210385
Willian José,2021,18000000,195093
Dani Martín,2021,2000000,241119
Sidnei,2021,2000000,182002
Nico Williams,2021,5000000,256516
Dani Vivian,2021,7500000,248550
Iñigo Vicente,2021,1000000,243792
Unai López,2021,12000000,222390
Ibai Gómez,2021,800000,199416
Luís Maximiano,2021,6000000,244316
Monchu,2021,4000000,241933
Antoñín,2021,1000000,253735
Fede Vico,2021,2000000,204346
Rui Silva,2021,12000000,210385
Antoñín,2021,1000000,253735
Adrián Marín,2021,1200000,224921
Domingos Quina,2021,3000000,235450
Kenedy,2021,10000000,215639
Javi Galán,2021,6000000,231591
Juan Hernández,2021,400000,245219
David Costas,2021,1200000,219848
Juan Hernández,2021,400000,245219
David Juncà,2021,500000,202501
Iván Villar,2021,2500000,222572
Jorge Sáenz,2021,1000000,225106
Álvaro Jiménez,2021,600000,235623
Martín Calderón,2021,300000,258359
Rubén Sobrino,2021,1500000,208622
Álvaro Giménez,2021,1000000,189661
Nano Mesa,2021,500000,221452
Álvaro Giménez,2021,1000000,189661
Nano Mesa,2021,500000,221452
Jorge Pombo,2021,1000000,228144
Rubén Sobrino,2021,1500000,208622
Sergi Gómez,2021,2000000,199577
Aleix Vidal,2021,2000000,202493
Manu Morlanes,2021,5000000,241856
Pol Lozano,2021,800000,244407
Kike García,2021,2800000,192678
Jesús Areso,2021,800000,239614
Manu Sánchez,2021,8000000,252327
Javi Martínez,2021,2500000,177610
Jaume Grau,2021,800000,246918
Brandon Thomas,2021,600000,212261
Rober Ibáñez,2021,500000,219652
Enric Gallego,2021,600000,243993
Brandon Thomas,2021,600000,212261
Adrián López,2021,700000,173818
Manu Sánchez,2021,8000000,252327
Jony,2021,1500000,222943
Hernâni,2021,1000000,212911
Arturo Molina,2021,300000,224973
Pepelu,2021,2500000,230786
Sergio León,2021,1200000,198715
Arturo Molina,2021,300000,224973
Toño García,2021,800000,204757
Hernâni,2021,1000000,212911
Marcos André,2021,8500000,252084
Hélder Costa,2021,8000000,221743
Hugo Duro,2021,5000000,243032
Jorge Sáenz,2021,1000000,225106
Rubén Sobrino,2021,1500000,208622
Javi Jiménez,2021,200000,228600
Javi Jiménez,2021,200000,228600
Rubén Sobrino,2021,1500000,208622
Jorge Sáenz,2021,1000000,225106
Ferro,2021,5000000,242236
Darío Poveda,2021,400000,236940
Diego Conde,2021,300000,258534
Jorge Cuenca,2021,6000000,237522
Florentino,2021,10000000,234569
Vitolo,2021,4000000,199715
Miguel Rubio,2021,150000,243431
Ignasi Miquel,2021,1000000,196935
Hugo Duro,2021,5000000,243032
Miguel Rubio,2021,150000,243431
Ignasi Miquel,2021,1000000,196935
Hugo Duro,2021,5000000,243032
Darío Poveda,2021,400000,236940
Iván Martín,2021,800000,246928
Javi Muñoz,2021,700000,226157
Carlos Isaac,2021,200000,243080
Lucas Pérez,2021,2500000,199354
Javi Muñoz,2021,700000,226157
Carlos Isaac,2021,200000,243080
Rodrigo Ely,2021,2200000,202445
Burgui,2021,700000,215644
Lucas Pérez,2021,2500000,199354
Omar Mascarell,2021,3500000,208620
Kiko Casilla,2021,800000,177644
Ramón Folch,2021,200000,234763
Manu Justo,2021,250000,251610
Ramón Folch,2021,200000,234763
Manu Justo,2021,250000,251610
Jaume Costa,2021,2000000,193171
Fer Niño,2021,5000000,252590
Josep Señé,2021,400000,227990
Josep Señé,2021,400000,227990
Álex López,2021,300000,244624
Álvaro Giménez,2021,1000000,189661
Fran García,2021,3000000,199491
Unai López,2021,12000000,222390
Kévin Rodrigues,2021,2500000,209289
Iván Martos,2021,400000,246279
Antoñín,2021,1000000,253735
Fran García,2021,3000000,199491
Dani Alves,2021,1000000,146530
Manuel da Costa,2009,450000,177533
Diego,2009,1300000,136138
Felipe Melo,2009,600000,135475
Felipe Melo,2009,600000,135475
Manuel da Costa,2009,450000,177533
Nenê,2009,50000,146692
Felipe,2009,75000,182105
Jefferson,2009,125000,135377
Felipe,2009,75000,182105
João Pedro,2010,18000000,199254
Pedro Obiang,2010,5000000,200054
Diego,2010,1300000,136138
Robinho,2010,300000,136144
Felipe,2010,75000,182105
Jefferson,2010,125000,135377
Felipe,2010,75000,182105
Felipe,2010,75000,182105
Hernanes,2010,650000,180432
Miguel Veloso,2010,900000,178007
Rafinha,2010,1000000,168607
Danilo Pereira,2010,16000000,200888
Éder,2010,800000,178311
Dídac Vilà,2010,700000,191055
Felipe,2010,75000,182105
João Pedro,2010,18000000,199254
Neto,2010,5000000,194404
Felipe,2010,75000,182105
Jonathas,2010,900000,189169
Danilo Pereira,2010,16000000,200888
Víctor Ruiz,2010,2200000,193469
Víctor Ruiz,2011,2200000,193469
Éder,2011,800000,178311
Felipe,2011,75000,182105
José Crespo,2011,600000,172685
Pelé,2011,1500000,194020
Dídac Vilà,2011,700000,191055
Felipe Melo,2011,600000,135475
João Pedro,2011,18000000,199254
Rômulo,2011,500000,193839
Jefferson,2011,125000,135377
Danilo,2011,600000,166072
Rafinha,2011,1000000,168607
Mário Rui,2011,8000000,204614
Mário Rui,2011,8000000,204614
Jonathan,2011,200000,165816
Éder,2011,800000,178311
Juan Jesus,2011,2000000,200752
Jonathan,2011,200000,165816
Jonathan,2011,200000,165816
Gabriel Silva,2011,1500000,197688
Felipe Melo,2012,600000,135475
Gabriel,2012,1200000,201931
Thiago Silva,2012,3000000,164240
Pelé,2012,1500000,194020
Gabriel Silva,2012,1500000,197688
Allan,2012,22000000,199914
Bruno Uvini,2012,1400000,200818
Marquinhos,2012,75000000,207865
Jonatan Lucca,2012,700000,210365
Dodô,2012,1000000,193571
Mário Rui,2012,8000000,204614
Danilo Pereira,2012,16000000,200888
Jonathan,2012,200000,165816
Juan Cruz,2012,2200000,206219
Juan Cruz,2012,2200000,206219
José Crespo,2012,600000,172685
Marcão,2012,50000,234426
Jefferson,2012,125000,135377
Felipe,2012,75000,182105
Luís Neto,2012,2000000,204341
Felipe,2012,75000,182105
Danilo Avelar,2012,1200000,202672
João Pedro,2012,18000000,199254
Miguel Veloso,2012,900000,178007
Jonathas,2012,900000,189169
Éder,2012,800000,178311
Éder,2012,800000,178311
Alexandre Pato,2012,1500000,180175
Bruno Uvini,2012,1400000,200818
Marquinhos,2012,75000000,207865
Marquinhos,2012,75000000,207865
Naldo,2012,900000,171919
Salvador Agra,2012,600000,204737
Bruno Uvini,2012,1400000,200818
Luís Neto,2012,2000000,204341
Jonathas,2012,900000,189169
Dolly Menga,2012,250000,207651
Jonathas,2012,900000,189169
Felipe Melo,2013,600000,135475
José Callejón,2013,1500000,185020
Rafael,2013,900000,140082
Danilo Avelar,2013,1200000,202672
Danilo Avelar,2013,1200000,202672
Juan Cruz,2013,2200000,206219
Naldo,2013,900000,171919
Pelé,2013,1500000,194020
Dídac Vilà,2013,700000,191055
Rodrigo Ely,2013,2200000,202445
Joaquín,2013,1500000,45186
Marcos Alonso,2013,15000000,192638
Felipe,2013,75000,182105
Rômulo,2013,500000,193839
Jonathas,2013,900000,189169
Dolly Menga,2013,250000,207651
Bruno Fernandes,2013,90000000,212198
Naldo,2013,900000,171919
Douglas Santos,2013,16000000,210822
Felipe Anderson,2013,10000000,201995
Vinícius,2013,325000,198831
Rômulo,2013,500000,193839
José Crespo,2013,600000,172685
Pedro Mendes,2013,6000000,200677
Felipe,2013,75000,182105
Danilo Pereira,2013,16000000,200888
Mário Rui,2013,8000000,204614
Gervinho,2013,1500000,170733
Marquinhos,2013,75000000,207865
Adryan,2013,500000,205008
Jorginho,2013,45000000,205498
Henrique,2013,400000,229686
Bruno Uvini,2013,1400000,200818
Marcos Alonso,2013,15000000,192638
Rafael Tolói,2013,15000000,187598
Jonatan Lucca,2013,700000,210365
Hernanes,2013,650000,180432
Pedro Mendes,2013,6000000,200677
Jorginho,2013,45000000,205498
Hernanes,2013,650000,180432
Vinícius,2013,325000,198831
Douglas Santos,2013,16000000,210822
Douglas Santos,2013,16000000,210822
Pedro Mendes,2013,6000000,200677
João Pedro,2014,18000000,199254
Nenê,2014,50000,146692
Adryan,2014,500000,205008
Mário Rui,2014,8000000,204614
Ronaldo,2014,700000,37576
Mário Rui,2014,8000000,204614
Marcão,2014,50000,234426
Marcão,2014,50000,234426
Rômulo,2014,500000,193839
Ryder Matos,2014,1000000,201363
Rômulo,2014,500000,193839
Nenê,2014,50000,146692
Rômulo,2014,500000,193839
Rômulo,2014,500000,193839
Dodô,2014,1000000,193571
Nico Hidalgo,2014,300000,211314
Rômulo,2014,500000,193839
Marcelo Djaló,2014,500000,220191
Marcelo Djaló,2014,500000,220191
Pol García,2014,800000,211323
Nico Hidalgo,2014,300000,211314
Vinícius,2014,325000,198831
Diego López,2014,500000,146748
Robinho,2014,300000,136144
Pelé,2014,1500000,194020
Rodrigo Ely,2014,2200000,202445
Dídac Vilà,2014,700000,191055
Gabriel,2014,1200000,201931
David López,2014,2500000,201505
Emerson,2014,14000000,210736
Pedro Mendes,2014,6000000,200677
Mário Rui,2014,8000000,204614
Dodô,2014,1000000,193571
Rafael Tolói,2014,15000000,187598
Pedro Mendes,2014,6000000,200677
Bruno Peres,2014,2500000,210282
Rubén Pérez,2014,1500000,190156
Guilherme,2014,3800000,180714
Lucas Evangelista,2014,2500000,215559
Allan,2014,22000000,199914
Douglas Santos,2014,16000000,210822
Naldo,2014,900000,171919
Allan,2014,22000000,199914
Alan Empereur,2014,1000000,227705
Ryder Matos,2014,1000000,201363
Fernandinho,2014,200000,135507
Nenê,2014,50000,146692
Felipe,2014,75000,182105
Maurício,2014,350000,184999
Suso,2014,18000000,202651
Felipe,2014,75000,182105
Jonatan Lucca,2014,700000,210365
Rubén Pérez,2014,1500000,190156
Alex Sandro,2015,20000000,191043
Hernanes,2015,650000,180432
Neto,2015,5000000,194404
Marcelo Djaló,2015,500000,220191
Pol García,2015,800000,211323
Rômulo,2015,500000,193839
Emerson,2015,14000000,210736
Maurício,2015,350000,184999
Patric,2015,6500000,206098
Vinícius,2015,325000,198831
Maurício,2015,350000,184999
Mario Suárez,2015,300000,171018
Gilberto,2015,3000000,203613
Joaquín,2015,1500000,45186
Neto,2015,5000000,194404
Ryder Matos,2015,1000000,201363
Allan,2015,22000000,199914
Gabriel,2015,1200000,201931
Bruno Uvini,2015,1400000,200818
Fernando,2015,3000000,184134
Pedro Obiang,2015,5000000,200054
Felipe Melo,2015,600000,135475
Miranda,2015,1000000,168609
Alex Telles,2015,20000000,212462
Hernanes,2015,650000,180432
Felipe,2015,75000,182105
Jonathan,2015,200000,165816
Danilo Avelar,2015,1200000,202672
Luiz Adriano,2015,1500000,180826
Rodrigo Ely,2015,2200000,202445
Robinho,2015,300000,136144
Dídac Vilà,2015,700000,191055
Pelé,2015,1500000,194020
Gabriel,2015,1200000,201931
Matheus Cassini,2015,300000,229183
Emerson,2015,14000000,210736
Nenê,2015,50000,146692
Fernandinho,2015,200000,135507
Felipe,2015,75000,182105
Allan,2015,22000000,199914
Naldo,2015,900000,171919
Douglas Santos,2015,16000000,210822
Gabriel Silva,2015,1500000,197688
Rafael Tolói,2015,15000000,187598
José Crespo,2015,600000,172685
Ryder Matos,2015,1000000,201363
Gabriel Silva,2015,1500000,197688
Gabriel,2015,1200000,201931
Marcelo Djaló,2015,500000,220191
Pol García,2015,800000,211323
Gervinho,2015,1500000,170733
Ronaldo,2015,700000,37576
Ronaldo,2015,700000,37576
Cristian Tello,2015,7500000,200315
Mario Suárez,2015,300000,171018
Ryder Matos,2015,1000000,201363
Gilberto,2015,3000000,203613
Henrique,2015,400000,229686
Gabriel Silva,2015,1500000,197688
Suso,2015,18000000,202651
Dodô,2015,1000000,193571
Éder,2015,800000,178311
Éder,2015,800000,178311
Dodô,2015,1000000,193571
Suso,2015,18000000,202651
Thiago Cionek,2015,250000,189118
Matheus Cassini,2015,300000,229183
Gilberto,2015,3000000,203613
Rafael,2015,200000,140082
Marcão,2015,50000,234426
Ronaldo,2015,700000,37576
Ryder Matos,2015,1000000,201363
Lucas Evangelista,2015,2500000,215559
Gabriel Silva,2015,1500000,197688
Ryder Matos,2015,1000000,201363
Gabriel Silva,2015,1500000,197688
Rafael,2016,200000,140082
Bruno Alves,2016,200000,138110
Rafael,2016,200000,140082
Simy,2016,6000000,219496
Juan Delgado,2016,150000,221611
Pol García,2016,800000,211323
Matheus Pereira,2016,500000,228414
Mário Rui,2016,8000000,204614
Cristian Tello,2016,7500000,200315
Marcos Alonso,2016,15000000,192638
Gilberto,2016,3000000,203613
Cristian Tello,2016,7500000,200315
Miguel Veloso,2016,900000,178007
Gabriel Silva,2016,1500000,197688
Suso,2016,18000000,202651
João Mário,2016,12000000,212814
Gabriel Barbosa,2016,26000000,212823
Miranda,2016,1000000,168609
Éder,2016,800000,178311
Dodô,2016,1000000,193571
Juan Jesus,2016,2000000,200752
Dodô,2016,1000000,193571
Miranda,2016,1000000,168609
Dodô,2016,1000000,193571
Alex Telles,2016,20000000,212462
Éder,2016,800000,178311
Dani Alves,2016,1000000,146530
Pol Lirola,2016,9000000,235875
Marcelo Djaló,2016,500000,220191
Pol Lirola,2016,9000000,235875
Pol García,2016,800000,211323
Nico Hidalgo,2016,300000,211314
Wallace,2016,2500000,188370
Bastos,2016,1700000,216655
Luis Alberto,2016,40000000,198706
Luiz Felipe,2016,18000000,236355
Maurício,2016,350000,184999
Ronaldo,2016,700000,37576
Luiz Felipe,2016,18000000,236355
Diego López,2016,500000,146748
David López,2016,2500000,201505
Bruno Uvini,2016,1400000,200818
Gabriel,2016,1200000,201931
Bruno Henrique,2016,2500000,230885
Bruno Henrique,2016,2500000,230885
Matheus Cassini,2016,300000,229183
Gerson,2016,20000000,229927
Alisson,2016,60000000,212831
Mário Rui,2016,8000000,204614
Juan Jesus,2016,2000000,200752
Bruno Peres,2016,2500000,210282
Dodô,2016,1000000,193571
Bruno Fernandes,2016,90000000,212198
Dodô,2016,1000000,193571
Fernando,2016,3000000,184134
Éder,2016,800000,178311
Dodô,2016,1000000,193571
Pol Lirola,2016,9000000,235875
Bruno Peres,2016,2500000,210282
Bruno Fernandes,2016,90000000,212198
Gabriel Silva,2016,1500000,197688
Guilherme,2016,3800000,180714
Gabriel,2016,1200000,201931
Matheus Pereira,2016,500000,228414
Gilberto,2016,3000000,203613
Felipe Melo,2016,600000,135475
Hernanes,2016,650000,180432
Vinícius,2016,325000,198831
Luiz Adriano,2016,1500000,180826
Gabriel,2016,1200000,201931
Rodrigo Ely,2016,2200000,202445
Leandrinho,2016,475000,184009
Matheus Cassini,2016,300000,229183
Emerson,2016,14000000,210736
Emerson,2016,14000000,210736
João Schmidt,2017,1100000,210533
Bruno Alves,2017,200000,138110
Gabriel,2017,1200000,201931
Vitor Hugo,2017,5500000,189769
Bruno Gaspar,2017,800000,225402
Gil Dias,2017,3000000,229453
Cristian Tello,2017,7500000,200315
Dalbert,2017,4000000,229148
João Cancelo,2017,55000000,210514
Juan Jesus,2017,2000000,200752
Gabriel Barbosa,2017,26000000,212823
Felipe Melo,2017,600000,135475
Douglas Costa,2017,6000000,190483
Matheus Pereira,2017,500000,228414
Neto,2017,5000000,194404
Dani Alves,2017,1000000,146530
Nico Hidalgo,2017,300000,211314
Marcelo Djaló,2017,500000,220191
Matheus Pereira,2017,500000,228414
Pol García,2017,800000,211323
Pedro Neto,2017,35000000,238616
Lucas Leiva,2017,3500000,176266
Bruno Jordão,2017,2500000,240175
Nani,2017,2000000,139068
Ronaldo,2017,700000,37576
André Silva,2017,40000000,228941
Rodrigo Ely,2017,2200000,202445
Diego López,2017,500000,146748
Mário Rui,2017,8000000,204614
Bruno Peres,2017,2500000,210282
Juan Jesus,2017,2000000,200752
Mário Rui,2017,8000000,204614
Mário Rui,2017,8000000,204614
Bruno Peres,2017,2500000,210282
Juan Jesus,2017,2000000,200752
Mário Rui,2017,8000000,204614
Bruno Fernandes,2017,90000000,212198
Bruno Fernandes,2017,90000000,212198
Bruno Fernandes,2017,90000000,212198
Rogério,2017,6000000,241629
Felipe,2017,75000,182105
Lyanco,2017,5000000,230672
Bruno Peres,2017,2500000,210282
Danilo Avelar,2017,1200000,202672
Bruno Fernandes,2017,90000000,212198
Guilherme,2017,3800000,180714
Gabriel Silva,2017,1500000,197688
Felipe,2017,75000,182105
Lucas Evangelista,2017,2500000,215559
Guilherme,2017,2400000,180714
Sandro,2017,500000,190782
Gilberto,2017,3000000,203613
Iuri Medeiros,2017,4000000,212230
Ryder Matos,2017,1000000,201363
Rafinha,2017,12000000,168607
Dodô,2017,1000000,193571
Gabriel Barbosa,2017,26000000,212823
João Mário,2017,12000000,212814
Pol Lirola,2017,9000000,235875
Matheus Pereira,2017,500000,228414
Maurício,2017,350000,184999
Gabriel,2017,1200000,201931
Mário Rui,2017,8000000,204614
Mário Rui,2017,8000000,204614
Emerson,2017,14000000,210736
Mário Rui,2017,8000000,204614
Dodô,2017,1000000,193571
Dodô,2017,1000000,193571
Dodô,2017,1000000,193571
Pol Lirola,2017,9000000,235875
Pol Lirola,2017,9000000,235875
Thiago Cionek,2017,250000,189118
Ryder Matos,2017,1000000,201363
João Schmidt,2018,1100000,210533
Danilo,2018,600000,166072
Gabriel,2018,1200000,201931
Gerson,2018,20000000,229927
Bruno Gaspar,2018,800000,225402
Gil Dias,2018,3000000,229453
Sandro,2018,500000,190782
Rômulo,2018,500000,193839
Miguel Veloso,2018,900000,178007
Miguel Veloso,2018,900000,178007
Éder,2018,800000,178311
Rafinha,2018,12000000,168607
João Cancelo,2018,55000000,210514
Cristiano Ronaldo,2018,45000000,20801
João Cancelo,2018,55000000,210514
Douglas Costa,2018,6000000,190483
Pol García,2018,800000,211323
Matheus Pereira,2018,500000,228414
Douglas Costa,2018,6000000,190483
André Anderson,2018,2000000,245639
