Player Name,player_id,age,Club,market_value,fee,Position,Appearances,Minutes,Goals,Assists,Shots,Shots On Target,Conversion %,Passes%,Progressive Carries,Tackles,Interceptions,Blocks,gDuels Won,gDuels %,aDuels Won,aDuels %,Yellow Cards,Red Cards,Fouls,Clean Sheets,Saves,Saves %,Goals Conceded,injury_count,days_injured,days_since_injury,injury_severity,sentiment_polarity,mention_frequency,sentiment_trend_30d,sentiment_trend_90d,sentiment_score,contract_years_remaining,contract_status,market_value_change_rate,club_financial_strength,league_competitiveness,value_to_fee_ratio,goals_per_90,assists_per_90,goals_per_shot,pass_completion_rate,defensive_actions_per_90,age_adjusted_goals,age_adjusted_assists,is_forward,is_midfielder,is_defender,is_goalkeeper,goal_assist_product,shot_conversion_product,injury_risk_score,age_injury_interaction,contract_urgency,market_momentum,is_summer_window,is_winter_window,season_phase,months_to_summer_window,sentiment_volatility,positive_sentiment_ratio
billy gilmour,423744.0,20.0,Brighton & Hove Albion,10000000.0,0.0,MID,2,97,0,0,1,0,0.0,0.0,0,3,0,0,0,0.0,0,0.0,0,0,2,0,0,0.0,0,0.0,0.0,365.0,0.0,0.009509419228087474,135,-0.06675194612581652,0.04813016918558077,0.04711613391920169,2.7,mid-term,0.0014046784060696,5.0,10.0,1.0,0.0,0.0,0.0,0.0,2.783505154639175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0007023392030348,0.0,1.0,mid,4.0,0.11488211531139729,1
kyle walker,95424.0,34.0,Manchester City,10000000.0,0.0,DEF,15,967,0,0,5,6,0.0,0.91,315,17,19,14,134,0.52,11,0.34,3,0,6,0,0,0.0,0,1.0,29.0,173.0,2.0,-0.1723467804648567,168,-0.03706167742923676,-0.03646248636390284,-0.07029309597574934,4.1,long-term,-0.1102033557064342,10.0,10.0,1.0,0.0,0.0,0.0,0.91,4.653567735263702,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4252054794520548,14.456986301369865,0.2173913043478261,-0.1102033557064342,0.0,1.0,mid,4.0,0.0005991910653339177,0
dean huijsen,890290.0,19.0,Bournemouth,10000000.0,19630000.0,DEF,32,2422,3,2,18,15,0.08,0.9,226,36,25,13,82,0.48,38,0.59,10,0,31,7,0,0.0,0,1.0,29.0,39.0,3.0,-0.07159435971893001,110,0.14857118375657627,0.1158425669921033,-0.017149018836218034,0.9,expiring,0.2504690002654753,4.0,10.0,0.5094243504839532,0.111478117258464,0.074318744838976,0.1666666666666666,0.9,2.749793559042114,0.0520231213872832,0.0346820809248554,0.0,0.0,1.0,0.0,6.0,1.44,0.4086301369863013,7.763972602739726,0.7142857142857143,0.1001876001061901,0.0,1.0,mid,4.0,0.03272861676447297,0
yoane wissa,388165.0,24.0,Brentford,10000000.0,10000000.0,FWD,35,2927,19,0,90,13,0.07,0.86,180,22,23,16,169,0.58,24,0.57,5,0,34,5,0,0.0,0,0.0,0.0,365.0,0.0,0.48095768218862334,101,-0.2575634327525866,-0.003944968242801847,0.3669401078017666,0.6,expiring,0.1768434846607608,5.0,10.0,1.0,0.5842159207379569,0.0,0.2111111111111111,0.86,1.8756405876323885,0.4673727365903655,0.0,1.0,0.0,0.0,0.0,0.0,6.300000000000001,0.04,0.9600000000000002,0.9090909090909092,0.0884217423303804,0.0,1.0,mid,4.0,0.25361846450978476,1
adam wharton,744149.0,19.0,Crystal Palace,10000000.0,21100000.0,MID,20,1326,0,2,13,5,0.0,0.79,75,34,20,2,57,0.49,7,0.3,2,0,12,0,0,0.0,0,1.0,37.0,269.0,1.0,-0.03144828426997179,113,0.020634984088229235,-0.13333143512281373,0.011852334877153616,4.9,long-term,0.2641846178463045,5.0,10.0,0.4739336492890995,0.0,0.1357466063348416,0.0,0.79,3.800904977375566,0.0,0.0633484162895927,0.0,1.0,0.0,0.0,0.0,0.0,0.1626027397260274,3.089452054794521,0.1851851851851851,0.1320923089231522,0.0,1.0,mid,4.0,0.15396641921104295,0
wesley fofana,475411.0,19.0,Chelsea,10000000.0,35000000.0,DEF,14,1176,0,0,3,8,0.0,0.82,95,13,31,17,116,0.49,61,0.5,7,0,24,1,0,0.0,0,2.0,27.0,305.0,2.0,-0.025326479764177047,198,0.02646848883446927,0.2418666371378697,0.041612123505735406,2.1,mid-term,0.2588335130374194,9.0,10.0,0.2857142857142857,0.0,0.0,0.0,0.82,4.668367346938775,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2628767123287671,4.994657534246574,0.3846153846153846,0.2329501617336775,0.0,1.0,mid,4.0,0.21539814830340043,0
mark flekken,125714.0,30.0,Brentford,10000000.0,13000000.0,GKP,37,3276,0,2,0,0,0.0,0.0,0,4,0,0,0,0.0,0,0.0,1,0,0,7,153,0.74,55,2.0,29.0,44.0,2.0,-0.12196488782146898,107,0.18861303861552087,-0.03228155700035125,-0.05330748940709622,3.3,long-term,0.3891401264745463,5.0,10.0,0.7692307692307693,0.0,0.0549450549450549,0.0,0.0,0.1098901098901098,0.0,0.0439560439560439,0.0,0.0,0.0,1.0,0.0,0.0,0.5158904109589041,15.476712328767125,0.2631578947368421,0.1945700632372731,0.0,1.0,mid,4.0,0.2208945956158721,0
wout faes,292808.0,24.0,Leicester City,10000000.0,17000000.0,DEF,34,2812,1,0,12,16,0.18,0.69,170,42,11,0,104,0.46,18,0.34,4,0,23,3,0,0.0,0,0.0,0.0,365.0,0.0,0.16033114291786943,115,-0.09780934531848381,0.16286064908886275,0.14669733450804306,3.7,long-term,-0.0243957811907848,4.0,10.0,0.5882352941176471,0.0320056899004267,0.0,0.0833333333333333,0.69,1.6963015647226172,0.0256045519203413,0.0,0.0,0.0,1.0,0.0,0.0,2.16,0.04,0.9600000000000002,0.238095238095238,-0.0097583124763139,0.0,1.0,mid,4.0,0.26066999440734656,1
gustavo nunes,1086375.0,18.0,Brentford,10000000.0,12000000.0,FWD,3,11,0,0,0,0,0.0,0.0,0,3,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,365.0,0.0,-0.26797882327357175,103,0.05022359176544847,-0.01410600317649987,-0.15671604542236933,4.3,long-term,0.2432700920421158,5.0,10.0,0.8333333333333334,0.0,0.0,0.0,0.0,24.545454545454543,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2083333333333333,0.1216350460210579,0.0,1.0,mid,4.0,0.06432959494194834,0
igor julio,380350.0,25.0,Brighton & Hove Albion,10000000.0,16500000.0,DEF,13,960,0,0,1,18,0.24,0.85,212,5,20,2,171,0.52,8,0.3,4,0,9,1,0,0.0,0,0.0,0.0,365.0,0.0,0.00863897505276957,137,0.06228516644061569,0.11319662768800563,0.04710622359587975,0.8,expiring,0.2124366278458396,5.0,10.0,0.6060606060606061,0.0,0.0,0.0,0.85,2.53125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24,0.05,1.25,0.7692307692307692,0.1062183139229198,0.0,1.0,mid,4.0,0.05091146124738994,1
amadou onana,485706.0,20.0,Aston Villa,10000000.0,39870000.0,MID,26,1624,3,0,17,9,0.05,0.78,82,55,8,2,61,0.4,14,0.38,4,0,32,2,0,0.0,0,0.0,0.0,365.0,0.0,0.13222665197437478,129,-0.09341117312003808,-0.15274514918264567,0.131219995043401,3.4,long-term,-0.0458295344969174,6.0,10.0,0.2508151492350138,0.1662561576354679,0.0,0.1764705882352941,0.78,3.602216748768473,0.0886699507389162,0.0,0.0,1.0,0.0,0.0,0.0,0.8500000000000001,0.0,0.0,0.2564102564102564,-0.0274977206981504,0.0,1.0,mid,4.0,0.059333976062607596,1
marshall munetsi,414908.0,28.0,Wolverhampton Wanderers,10000000.0,18000000.0,MID,14,1079,2,1,22,17,0.06,0.87,271,24,6,0,67,0.39,8,0.53,0,0,19,4,0,0.0,0,2.0,30.0,312.0,1.0,0.16547457497225587,175,-0.10576893829993704,-0.020913672126376497,0.16827975492813155,1.9,mid-term,0.3594881285187243,5.0,10.0,0.5555555555555556,0.1668211306765523,0.0834105653382761,0.0909090909090909,0.87,2.5023169601482853,0.1556997219647822,0.0778498609823911,0.0,1.0,0.0,0.0,2.0,1.3199999999999998,0.2890410958904109,8.093150684931507,0.4166666666666667,0.1797440642593621,0.0,1.0,mid,4.0,0.08485526617356054,1
mario lemina,170934.0,26.0,Wolverhampton Wanderers,10000000.0,2200000.0,MID,17,1363,1,3,18,7,0.09,0.74,23,51,6,1,37,0.45,29,0.55,4,0,17,1,0,0.0,0,0.0,0.0,365.0,0.0,0.15654845833322947,104,-0.042115787931662714,-0.09934355807929884,0.1407527520020918,3.3,long-term,-0.2364856849698955,5.0,10.0,4.545454545454546,0.066030814380044,0.198092443140132,0.0555555555555555,0.74,3.829787234042553,0.061628760088041,0.1848862802641232,0.0,1.0,0.0,0.0,3.0,1.62,0.06,1.56,0.2631578947368421,-0.1182428424849477,0.0,1.0,mid,4.0,0.05722777014763613,1
jean-ricner bellegarde,450050.0,25.0,Wolverhampton Wanderers,10000000.0,15000000.0,MID,35,1681,2,7,22,8,0.0,0.78,65,39,42,18,77,0.52,45,0.52,3,0,31,0,0,0.0,0,0.0,0.0,365.0,0.0,-0.014508593694204236,103,0.09042484804637275,-0.23053074842441149,0.0207131152831879,2.7,mid-term,0.081176467343041,5.0,10.0,0.6666666666666666,0.1070791195716835,0.3747769185008923,0.0909090909090909,0.78,5.300416418798335,0.0928019036287923,0.3248066627007733,0.0,1.0,0.0,0.0,14.0,0.0,0.05,1.25,0.3125,0.0405882336715205,0.0,1.0,mid,4.0,0.32095559647078425,0
emmanuel agbadou,683895.0,27.0,Wolverhampton Wanderers,10000000.0,20000000.0,DEF,16,1411,1,0,7,20,0.11,0.84,181,30,13,7,144,0.49,15,0.31,3,0,7,4,0,0.0,0,1.0,39.0,360.0,2.0,-0.025031795196373934,114,0.011692338876553503,-0.26449584180933533,0.01664357752837241,4.0,long-term,-0.176501881527865,5.0,10.0,0.5,0.0637845499645641,0.0,0.1428571428571428,0.84,3.189227498228207,0.0637845499645641,0.0,0.0,0.0,1.0,0.0,0.0,0.77,0.2527397260273972,6.823972602739726,0.2222222222222222,-0.0882509407639325,0.0,1.0,mid,4.0,0.27618818068588885,0
adam lallana,43530.0,32.0,Southampton,9500000.0,0.0,MID,14,356,0,2,3,0,0.0,0.0,0,8,0,0,0,0.0,0,0.0,4,0,8,0,0,0.0,0,0.0,0.0,365.0,0.0,-0.0651010243802768,213,-0.0206556017920958,0.2501594351891266,0.01826544676997007,0.7,expiring,-0.1364729721661129,3.0,10.0,1.0,0.0,0.5056179775280899,0.0,0.0,2.02247191011236,0.0,0.3370786516853933,0.0,1.0,0.0,0.0,0.0,0.0,0.12,3.84,0.8333333333333334,-0.0409418916498338,0.0,1.0,mid,4.0,0.2708150369812224,0
david brooks,277033.0,26.0,Bournemouth,9000000.0,0.0,MID,29,949,2,0,25,4,0.17,0.84,276,14,51,28,48,0.51,68,0.61,3,0,11,0,0,0.0,0,2.0,68.0,353.0,2.0,-0.11949869249981535,130,0.03676069766372812,-0.17399248086732338,-0.04468804578883178,4.5,long-term,0.2717696497299732,4.0,10.0,1.0,0.1896733403582718,0.0,0.08,0.84,8.819810326659642,0.1770284510010537,0.0,0.0,1.0,0.0,0.0,0.0,4.25,0.3065753424657534,7.970958904109588,0.2,0.1087078598919892,0.0,1.0,mid,4.0,0.21075317853105152,0
eberechi eze,479999.0,22.0,Crystal Palace,9000000.0,17800000.0,MID,34,2600,8,8,102,16,0.07,0.76,73,39,3,0,55,0.46,21,0.36,1,0,13,2,0,0.0,0,0.0,0.0,365.0,0.0,0.04490590086055707,176,0.07237379177502981,-0.02006254331573868,0.0841813833496427,2.1,mid-term,0.169034689972146,5.0,10.0,0.5056179775280899,0.2769230769230769,0.2769230769230769,0.0784313725490196,0.76,1.4538461538461538,0.1846153846153846,0.1846153846153846,0.0,1.0,0.0,0.0,64.0,7.140000000000001,0.02,0.44,0.3846153846153846,0.084517344986073,0.0,1.0,mid,4.0,0.09243633509076848,1
matheus frança,743597.0,19.0,Crystal Palace,9000000.0,20000000.0,MID,4,52,1,0,6,0,0.0,0.0,0,2,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,365.0,0.0,0.10705000074979837,141,0.12000900082904686,0.19419422780847365,0.11719274278260111,4.9,long-term,0.3150314358526613,5.0,10.0,0.45,1.7307692307692308,0.0,0.1666666666666666,0.0,3.4615384615384617,0.8076923076923077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1851851851851851,0.1575157179263306,0.0,1.0,mid,4.0,0.07418522697942678,1
pedro porro,553875.0,20.0,Tottenham Hotspur,9000000.0,0.0,DEF,33,2608,2,0,39,9,0.04,0.88,179,66,37,5,104,0.53,46,0.63,5,0,25,5,0,0.0,0,0.0,0.0,365.0,0.0,0.23325408485891622,203,-0.058018525691346384,0.11631565823380428,0.22411702024040217,0.7,expiring,0.3596646352432061,7.0,10.0,1.0,0.0690184049079754,0.0,0.0512820512820512,0.88,3.7269938650306735,0.0368098159509202,0.0,0.0,0.0,1.0,0.0,0.0,1.56,0.0,0.0,0.8333333333333334,0.2517652446702442,0.0,1.0,mid,4.0,0.17433418392515065,1
mason holgate,348623.0,26.0,Southampton,9000000.0,0.0,DEF,1,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1.0,35.0,104.0,3.0,-0.07150183820579609,123,-0.01329974969881975,0.014302908746693214,-0.013188149880920395,2.4,mid-term,-0.0763953379198436,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.443013698630137,11.518356164383562,0.3448275862068966,-0.0229186013759531,0.0,1.0,mid,4.0,0.027602658445512962,0
lesley ugochukwu,711999.0,19.0,Southampton,9000000.0,27000000.0,MID,26,1664,1,0,10,4,0.12,0.9,266,50,33,24,73,0.53,83,0.6,7,0,0,0,0,0.0,0,0.0,0.0,365.0,0.0,0.15024994479825454,169,0.06145867068171802,-0.0012552583137778349,0.15582431200812882,0.6,expiring,0.474051743762684,3.0,10.0,0.3333333333333333,0.0540865384615384,0.0,0.1,0.9,5.787259615384615,0.0252403846153846,0.0,0.0,1.0,0.0,0.0,0.0,1.2,0.0,0.0,0.9090909090909092,0.1422155231288052,0.0,1.0,mid,4.0,0.06271392899549585,1
reiss nelson,340325.0,21.0,Fulham,9000000.0,0.0,MID,12,488,1,1,12,0,0.0,0.0,0,9,0,0,0,0.0,0,0.0,1,0,7,0,0,0.0,0,0.0,0.0,365.0,0.0,0.13154465686068778,130,0.14802286770813466,0.22028033346719852,0.1310422987635204,1.9,mid-term,0.2580316172810097,5.0,10.0,1.0,0.1844262295081967,0.1844262295081967,0.0833333333333333,0.0,1.6598360655737705,0.110655737704918,0.110655737704918,0.0,1.0,0.0,0.0,1.0,0.0,0.01,0.21,0.4166666666666667,0.1290158086405048,0.0,1.0,mid,4.0,0.07225746575906386,1
bernd leno,72476.0,30.0,Fulham,9000000.0,3600000.0,GKP,38,3420,0,1,0,0,0.0,0.0,0,2,0,0,0,0.0,0,0.0,5,0,0,5,110,0.67,54,0.0,0.0,365.0,0.0,-0.10563017114946158,106,0.14510653809621096,-0.038880435790407376,-0.04217288803639134,4.9,long-term,-0.1076012893804095,5.0,10.0,2.5,0.0,0.0263157894736842,0.0,0.0,0.0526315789473684,0.0,0.0210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.1,3.0,0.1851851851851851,-0.0538006446902047,0.0,1.0,mid,4.0,0.18398697388661833,0
facundo buonanotte,983989.0,18.0,Leicester City,9000000.0,6000000.0,MID,31,1513,5,2,36,3,0.1,0.91,108,53,32,9,96,0.51,17,0.5,8,0,37,0,0,0.0,0,0.0,0.0,365.0,0.0,0.13388039674963054,103,0.27455665387041067,-0.046381156065485395,0.12458540859387224,3.3,long-term,0.2532441683048219,4.0,10.0,1.5,0.2974223397224058,0.1189689358889623,0.1388888888888889,0.91,5.591539986781229,0.1189689358889623,0.0475875743555849,0.0,1.0,0.0,0.0,10.0,3.6,0.0,0.0,0.2631578947368421,0.1012976673219287,0.0,1.0,mid,4.0,0.32093780993589605,1
carlos alcaraz,748319.0,20.0,Everton,8500000.0,13650000.0,MID,16,770,2,3,27,0,0.0,0.0,0,11,0,0,0,0.0,0,0.0,4,0,14,0,0,0.0,0,1.0,28.0,174.0,2.0,0.10912803372705894,200,-0.10852070099208706,0.06354373606732105,0.13632968354900118,1.9,mid-term,0.0019559220293149,4.0,10.0,0.6227106227106227,0.2337662337662337,0.3506493506493506,0.074074074074074,0.0,1.2857142857142856,0.1246753246753246,0.187012987012987,0.0,1.0,0.0,0.0,6.0,0.0,0.2846575342465753,5.693150684931507,0.4166666666666667,0.0007823688117259,0.0,1.0,mid,4.0,0.1720644370594081,1
emiliano martínez,111873.0,28.0,Aston Villa,8000000.0,17400000.0,GKP,37,3195,0,0,0,0,0.0,0.0,0,3,0,0,0,0.0,0,0.0,5,1,2,8,100,0.69,45,0.0,0.0,365.0,0.0,0.12350528663298743,116,0.07819762273008912,-0.04739355560174389,0.12121893540832596,1.2,mid-term,0.193053741073461,6.0,10.0,0.4597701149425287,0.0,0.0,0.0,0.0,0.0845070422535211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08,2.24,0.5882352941176471,0.1158322446440766,0.0,1.0,mid,4.0,0.125591178331833,1
ben johnson,468002.0,24.0,Ipswich Town,8000000.0,0.0,DEF,23,1348,1,2,7,2,0.0,0.86,60,38,16,8,25,0.37,18,0.67,3,1,27,0,0,0.0,0,3.0,90.0,45.0,1.0,0.0817204730034443,80,-0.176537884103805,0.16436548090461534,0.08118035507843499,1.1,mid-term,0.1090417739206459,3.0,10.0,1.0,0.0667655786350148,0.1335311572700296,0.1428571428571428,0.86,4.13946587537092,0.0534124629080118,0.1068249258160237,0.0,0.0,1.0,0.0,2.0,0.0,0.4553424657534246,10.928219178082191,0.625,0.0327125321761938,0.0,1.0,mid,4.0,0.34090336500842033,1
julio soler,1009658.0,19.0,Bournemouth,8000000.0,8000000.0,DEF,3,9,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,365.0,0.0,-0.24880607579949635,189,-0.01902889816577572,-0.2062544302027614,-0.11752089641629081,4.9,long-term,0.0566358523435744,4.0,10.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1851851851851851,0.0226543409374297,0.0,1.0,mid,4.0,0.1872255320369857,0
nathan collins,469050.0,20.0,Brentford,8000000.0,14000000.0,DEF,38,3420,2,3,17,7,0.03,0.81,156,40,31,10,151,0.61,40,0.57,5,0,29,8,0,0.0,0,0.0,0.0,365.0,0.0,0.37673931023055496,119,0.07773593563436527,-0.11563124081520801,0.29938185282572416,3.9,long-term,0.0777192618675566,5.0,10.0,0.5714285714285714,0.0526315789473684,0.0789473684210526,0.1176470588235294,0.81,2.131578947368421,0.0280701754385964,0.0421052631578947,0.0,0.0,1.0,0.0,6.0,0.51,0.0,0.0,0.2272727272727272,0.0388596309337783,0.0,1.0,mid,4.0,0.1933671764495733,1
liam delap,610849.0,21.0,Ipswich Town,8000000.0,17850000.0,FWD,37,2612,0,2,68,6,0.12,0.9,224,11,32,8,53,0.56,16,0.55,12,0,72,0,0,0.0,0,2.0,32.0,343.0,2.0,0.10256194950387151,196,0.08244704110629802,0.22831188426867194,0.1305346233939688,1.7,mid-term,0.1341149354113481,3.0,10.0,0.4481792717086835,0.0,0.0689127105666156,0.0,0.9,1.7572741194486985,0.0,0.0413476263399693,1.0,0.0,0.0,0.0,0.0,8.16,0.2620547945205479,5.503150684931506,0.4545454545454545,0.0402344806234044,0.0,1.0,mid,4.0,0.14586484316237391,1
victor lindelöf,184573.0,31.0,Manchester United,8000000.0,0.0,DEF,16,697,0,0,0,0,0.0,0.0,0,7,0,0,0,0.0,0,0.0,1,0,8,2,0,0.0,0,0.0,0.0,365.0,0.0,-0.13650174929857695,105,-0.07945300983948252,-0.05668545408058133,-0.0640826930404724,1.4,mid-term,0.1083784041095629,9.0,10.0,1.0,0.0,0.0,0.0,0.0,0.9038737446197992,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11,3.4100000000000006,0.5263157894736842,0.0975405636986066,0.0,1.0,mid,4.0,0.022767555758901187,0
nathaniel clyne,85177.0,29.0,Crystal Palace,8000000.0,0.0,DEF,13,481,0,0,2,0,0.0,0.0,0,12,0,0,0,0.0,0,0.0,1,0,2,0,0,0.0,0,0.0,0.0,365.0,0.0,-0.21797206802556907,118,-0.039385298899796056,0.09889071499747969,-0.11721581225326297,2.0,mid-term,-0.1591755776467824,5.0,10.0,1.0,0.0,0.0,0.0,0.0,2.245322245322245,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09,2.6100000000000003,0.4,-0.0795877888233912,0.0,1.0,mid,4.0,0.13827601389727573,0
julián araujo,513970.0,23.0,Bournemouth,8000000.0,10000000.0,DEF,12,497,0,0,0,0,0.0,0.0,0,10,0,0,0,0.0,0,0.0,2,0,7,0,0,0.0,0,0.0,0.0,365.0,0.0,-0.11809328209463914,96,-0.01778553989000814,0.03668118930391412,-0.053894068695018615,1.2,mid-term,-0.2384292375351033,4.0,10.0,0.8,0.0,0.0,0.0,0.0,1.8108651911468812,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03,0.69,0.5882352941176471,-0.0953716950140413,0.0,1.0,mid,4.0,0.05446672919392226,0
axel tuanzebe,342046.0,23.0,Ipswich Town,8000000.0,0.0,DEF,22,1717,0,0,4,1,0.0,0.88,103,31,12,18,24,0.5,53,0.54,3,1,17,1,0,0.0,0,0.0,0.0,365.0,0.0,-0.03995559209792657,141,0.044905548193525574,0.0498897013081135,0.014288827789193662,3.1,long-term,-0.0217918488705159,3.0,10.0,1.0,0.0,0.0,0.0,0.88,3.1974373907979032,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03,0.69,0.2777777777777778,-0.0065375546611547,0.0,1.0,mid,4.0,0.0049841531145879275,0
caleb okoli,461833.0,22.0,Leicester City,8000000.0,14000000.0,DEF,19,1122,1,0,4,17,0.14,0.89,226,25,13,0,84,0.59,3,0.23,4,0,16,1,0,0.0,0,1.0,15.0,273.0,1.0,-0.06819288248692487,80,-0.12090692292098244,-0.14660828508597984,-0.023758993764823433,3.4,long-term,0.137234860612023,4.0,10.0,0.5714285714285714,0.0802139037433155,0.0,0.25,0.89,3.048128342245989,0.053475935828877,0.0,0.0,0.0,1.0,0.0,0.0,0.56,0.1904109589041095,4.189041095890411,0.2564102564102564,0.0548939442448092,0.0,1.0,mid,4.0,0.025701362164997396,0
joël veltman,111195.0,28.0,Brighton & Hove Albion,8000000.0,1000000.0,DEF,21,1699,0,0,6,12,0.13,0.91,405,43,44,19,110,0.64,54,0.56,5,0,27,5,0,0.0,0,0.0,0.0,365.0,0.0,-0.05866305528397774,127,0.12747926764328524,0.05925940980517448,-0.003002200636846357,3.8,long-term,0.0987034176993529,5.0,10.0,8.0,0.0,0.0,0.0,0.91,5.6150676868746325,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.78,0.08,2.24,0.2325581395348837,0.0493517088496764,0.0,1.0,mid,4.0,0.06821985783811076,0
santiago bueno,438001.0,24.0,Wolverhampton Wanderers,8000000.0,12000000.0,DEF,29,1682,0,0,6,3,0.0,0.9,144,41,28,7,102,0.48,19,0.43,2,0,26,4,0,0.0,0,1.0,15.0,43.0,1.0,-0.1402905432053729,96,-0.14971936308453623,0.11590251898620947,-0.06943215147253226,1.8,mid-term,0.024141575159686,5.0,10.0,0.6666666666666666,0.0,0.0,0.0,0.9,4.066587395957193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3364383561643835,8.074520547945205,0.4347826086956522,0.012070787579843,0.0,1.0,mid,4.0,0.2656218820707457,0
carlos forbs,742451.0,20.0,Wolverhampton Wanderers,8000000.0,2500000.0,MID,10,232,0,0,2,0,0.0,0.0,0,8,0,0,0,0.0,0,0.0,2,0,2,0,0,0.0,0,0.0,0.0,365.0,0.0,0.09595254094504893,83,-0.05587284557672493,0.20670204955455732,0.09204190353665911,3.3,long-term,0.2843161828243251,5.0,10.0,3.2,0.0,0.0,0.0,0.0,3.103448275862069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.1421580914121625,0.0,1.0,mid,4.0,0.26257489513128224,1
jakub kiwior,425918.0,22.0,Arsenal,8000000.0,19500000.0,DEF,17,1117,1,0,3,1,0.0,0.87,52,22,9,3,27,0.51,13,0.65,1,0,10,3,0,0.0,0,1.0,33.0,119.0,1.0,-0.12357494952601045,81,0.045642690835355125,0.05457144260817239,-0.062226740392483035,3.2,long-term,0.4033020447459457,8.0,10.0,0.4102564102564102,0.0805729632945389,0.0,0.3333333333333333,0.87,2.739480752014324,0.0537153088630259,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2747945205479452,6.045479452054795,0.2702702702702702,0.3226416357967566,0.0,1.0,mid,4.0,0.008928751772817267,0
djed spence,483348.0,21.0,Tottenham Hotspur,8000000.0,14700000.0,DEF,25,1790,1,2,10,20,0.06,0.64,52,47,7,2,41,0.36,86,0.51,2,1,21,2,0,0.0,0,1.0,36.0,20.0,1.0,0.14609480400731964,111,0.014425082719518915,0.04523132045437289,0.135533096071857,4.1,long-term,-0.2528406330289179,7.0,10.0,0.54421768707483,0.0502793296089385,0.100558659217877,0.1,0.64,2.815642458100559,0.0301675977653631,0.0603351955307262,0.0,0.0,1.0,0.0,2.0,0.6,0.3190410958904109,6.69986301369863,0.2173913043478261,-0.1769884431202425,0.0,1.0,mid,4.0,0.030806237734853976,1
mateus fernandes,880245.0,20.0,Southampton,8000000.0,15000000.0,MID,36,2919,2,4,42,44,0.14,0.79,277,89,17,1,170,0.48,13,0.31,8,0,46,1,0,0.0,0,0.0,0.0,365.0,0.0,0.21971658406638006,122,-0.13211611730656708,-0.10002288166449866,0.1903650454099026,0.6,expiring,0.0254635373388156,3.0,10.0,0.5333333333333333,0.0616649537512846,0.1233299075025693,0.0476190476190476,0.79,3.2990750256937305,0.0328879753340185,0.065775950668037,0.0,1.0,0.0,0.0,8.0,5.880000000000001,0.0,0.0,0.9090909090909092,0.0076390612016447,0.0,1.0,mid,4.0,0.032093235642068424,1
kyle walker-peters,341051.0,23.0,Southampton,8000000.0,13300000.0,DEF,33,2922,0,2,20,22,0.11,0.81,172,44,9,0,115,0.46,6,0.2,5,0,28,2,0,0.0,0,0.0,0.0,365.0,0.0,-0.18134266316202421,146,0.087228172437624,0.06835967996891261,-0.08318362045717317,3.6,long-term,-0.0679722189668059,3.0,10.0,0.6015037593984962,0.0,0.0616016427104722,0.0,0.81,1.6324435318275154,0.0,0.0451745379876796,0.0,0.0,1.0,0.0,0.0,2.2,0.03,0.69,0.2439024390243902,-0.0203916656900417,0.0,1.0,mid,4.0,0.01886849246871139,0
neco williams,503680.0,20.0,Nottingham Forest,8000000.0,0.0,DEF,35,2590,1,3,37,35,0.13,0.77,102,90,3,2,68,0.38,22,0.38,7,0,24,7,0,0.0,0,4.0,141.0,34.0,2.0,0.010193281768989315,287,0.19771934452836604,-0.30388355762355546,0.09314928325227853,1.0,expiring,-0.0401951258755634,4.0,10.0,1.0,0.0347490347490347,0.1042471042471042,0.027027027027027,0.77,3.301158301158301,0.0185328185328185,0.0555984555984555,0.0,0.0,1.0,0.0,3.0,4.8100000000000005,0.5413698630136986,10.827397260273973,0.6666666666666666,-0.0160780503502253,0.0,1.0,mid,4.0,0.5016029021519215,1
