Player Name,player_id,age,Club,market_value,fee,Position,Appearances,Minutes,Goals,Assists,Shots,Shots On Target,Conversion %,Passes%,Progressive Carries,Tackles,Interceptions,Blocks,gDuels Won,gDuels %,aDuels Won,aDuels %,Yellow Cards,Red Cards,Fouls,Clean Sheets,Saves,Saves %,Goals Conceded,injury_count,days_injured,days_since_injury,injury_severity,sentiment_polarity,mention_frequency,sentiment_trend_30d,sentiment_trend_90d,sentiment_score,contract_years_remaining,contract_status,market_value_change_rate,club_financial_strength,league_competitiveness,value_to_fee_ratio,goals_per_90,assists_per_90,goals_per_shot,pass_completion_rate,defensive_actions_per_90,age_adjusted_goals,age_adjusted_assists,is_forward,is_midfielder,is_defender,is_goalkeeper,goal_assist_product,shot_conversion_product,injury_risk_score,age_injury_interaction,contract_urgency,market_momentum,is_summer_window,is_winter_window,season_phase,months_to_summer_window
sander berge,333014.0,25.0,Fulham,20000000.0,13900000.0,MID,31,2227,0,0,3,12,0.11,0.86,158,50,34,11,120,0.55,12,0.48,6,0,31,3,0,0.0,0,1.0,14.0,49.0,1.0,0.3339037096125708,234.0,-0.0973241044227817,0.2741905445881751,0.3038624668586697,4.9,long-term,0.0338449654371058,5.0,10.0,1.4388489208633093,0.0,0.0,0.0,0.86,3.839245621912887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33,0.3431506849315068,8.57876712328767,0.1851851851851851,0.0169224827185529,0.0,1.0,mid,4.0
maxence lacroix,434224.0,24.0,Crystal Palace,20000000.0,18000000.0,DEF,35,3118,1,1,30,3,0.0,0.87,212,68,38,40,68,0.68,113,0.67,5,0,34,11,0,0.0,0,0.0,0.0,365.0,0.0,0.0744864697806438,210.0,0.1765773181514154,-0.2384713683638768,0.1150775917835136,2.6,mid-term,0.079725575439462,5.0,10.0,1.1111111111111112,0.0288646568313021,0.0288646568313021,0.0333333333333333,0.87,4.214239897370109,0.0230917254650416,0.0230917254650416,0.0,0.0,1.0,0.0,1.0,0.0,0.04,0.9600000000000002,0.3225806451612903,0.039862787719731,0.0,1.0,mid,4.0
jefferson lerma,262980.0,28.0,Crystal Palace,20000000.0,0.0,MID,33,2277,0,1,26,1,0.08,0.86,96,35,28,10,94,0.52,13,0.37,9,0,35,3,0,0.0,0,0.0,0.0,365.0,0.0,-0.0287161472294709,266.0,-0.052065434748418,-0.1228513110581072,0.05961897665965,4.3,long-term,-0.0593000056394514,5.0,10.0,1.0,0.0,0.0395256916996047,0.0,0.86,2.885375494071146,0.0,0.0368906455862977,0.0,1.0,0.0,0.0,0.0,2.08,0.08,2.24,0.2083333333333333,-0.0296500028197257,0.0,1.0,mid,4.0
carlos vinícius,525287.0,25.0,Fulham,20000000.0,3000000.0,MID,3,13,0,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1.0,23.0,11.0,1.0,-0.1983371336717412,246.0,0.1945872802434564,-0.1843651469161477,-0.0651097198439451,0.5,expiring,0.0379114225162875,5.0,10.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.363972602739726,9.099315068493151,1.0,0.0189557112581437,0.0,1.0,mid,4.0
guido rodríguez,342385.0,30.0,West Ham United,20000000.0,0.0,MID,23,1155,0,0,8,7,0.07,0.86,132,36,40,12,43,0.61,64,0.71,6,0,18,1,0,0.0,0,1.0,18.0,27.0,2.0,-0.014906641031229,233.0,-0.0345548363560873,-0.051194267263037,0.0593955211083094,2.9,mid-term,0.0146223252500105,6.0,10.0,1.0,0.0,0.0,0.0,0.86,6.857142857142858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.56,0.4652054794520548,13.956164383561644,0.2941176470588235,0.0087733951500063,0.0,1.0,mid,4.0
ian maatsen,485585.0,21.0,Aston Villa,20000000.0,2300000.0,DEF,29,1128,1,2,19,4,0.05,0.9,227,29,17,14,62,0.61,75,0.71,2,0,11,2,0,0.0,0,0.0,0.0,365.0,0.0,0.143446521708316,330.0,-0.0366820249943396,0.1189764967832452,0.19931366409692,3.0,mid-term,0.1481828278326015,6.0,10.0,8.695652173913043,0.0797872340425532,0.1595744680851064,0.0526315789473684,0.9,4.787234042553192,0.0478723404255319,0.0957446808510638,0.0,0.0,1.0,0.0,2.0,0.95,0.01,0.21,0.2857142857142857,0.0889096966995609,0.0,1.0,mid,4.0
matheus cunha,517894.0,23.0,Wolverhampton Wanderers,20000000.0,0.0,MID,33,2600,15,6,110,4,0.11,0.89,157,38,15,4,73,0.49,15,0.43,4,0,42,3,0,0.0,0,0.0,0.0,365.0,0.0,0.3026637130491058,279.0,0.0284930302545892,-0.1483213946649489,0.2954809827507577,3.9,long-term,-0.0853890610980182,5.0,10.0,1.0,0.5192307692307693,0.2076923076923077,0.1363636363636363,0.89,1.9730769230769232,0.3807692307692308,0.1523076923076923,0.0,1.0,0.0,0.0,90.0,12.1,0.03,0.69,0.2272727272727272,-0.0426945305490091,0.0,1.0,mid,4.0
daniel podence,256977.0,27.0,Wolverhampton Wanderers,20000000.0,1500000.0,MID,2,46,0,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,365.0,0.0,-0.0906399079299676,342.0,0.0073686655376323,-0.0394026183890244,0.0390495669465251,3.4,long-term,0.1788155868288617,5.0,10.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0699999999999999,1.89,0.2564102564102564,0.0894077934144308,0.0,1.0,mid,4.0
iliman ndiaye,623570.0,23.0,Everton,18000000.0,17000000.0,FWD,33,2440,9,0,37,7,0.04,0.92,194,53,13,0,69,0.5,14,0.56,3,0,24,7,0,0.0,0,0.0,0.0,365.0,0.0,0.0479297247504474,188.0,0.171289314066742,-0.1664867182904314,0.0898944636689695,3.3,long-term,0.1662508794456633,4.0,10.0,1.0588235294117647,0.3319672131147541,0.0,0.2432432432432432,0.92,2.4344262295081966,0.2434426229508197,0.0,1.0,0.0,0.0,0.0,0.0,1.48,0.03,0.69,0.2631578947368421,0.0665003517782653,0.0,1.0,mid,4.0
dwight mcneil,584769.0,22.0,Everton,18000000.0,17000000.0,MID,21,1371,4,0,25,29,0.08,0.82,176,13,11,0,157,0.53,7,0.16,1,0,6,3,0,0.0,0,0.0,0.0,365.0,0.0,0.0751097654461845,206.0,-0.0679028011158679,-0.0075552626587783,0.1143150975505909,3.1,long-term,0.2322726192191517,4.0,10.0,1.0588235294117647,0.2625820568927789,0.0,0.16,0.82,1.575492341356674,0.175054704595186,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.02,0.44,0.2777777777777778,0.0929090476876606,0.0,1.0,mid,4.0
daichi kamada,356141.0,27.0,Crystal Palace,18000000.0,0.0,MID,34,1553,0,0,20,7,0.04,0.89,163,47,27,24,52,0.5,148,0.66,4,1,28,2,0,0.0,0,0.0,0.0,365.0,0.0,-0.0634836244331796,233.0,0.1120538463350753,0.1363824421740088,0.025391632726944,2.8,mid-term,0.0451518111520204,5.0,10.0,1.0,0.0,0.0,0.0,0.89,5.679330328396651,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.0699999999999999,1.89,0.303030303030303,0.0225759055760102,0.0,1.0,mid,4.0
ismaïla sarr,410225.0,26.0,Crystal Palace,18000000.0,15000000.0,MID,38,2714,8,6,59,2,0.0,0.88,78,22,9,7,31,0.65,20,0.61,4,0,14,3,0,0.0,0,0.0,0.0,365.0,0.0,0.1230594530867248,208.0,0.077395921209511,-0.0649858564130042,0.1484792794983697,2.6,mid-term,0.0277232196067784,5.0,10.0,1.2,0.2652910832719233,0.1989683124539425,0.135593220338983,0.88,1.260132645541636,0.2476050110537951,0.1857037582903463,0.0,1.0,0.0,0.0,48.0,0.0,0.06,1.56,0.3225806451612903,0.0138616098033892,0.0,1.0,mid,4.0
anthony elanga,583189.0,21.0,Nottingham Forest,18000000.0,22930000.0,MID,38,2507,6,11,44,19,0.1,0.81,209,19,7,2,141,0.52,8,0.5,1,0,9,3,0,0.0,0,3.0,83.0,287.0,1.0,0.3084136482754799,298.0,0.0058940159186825,0.3280910179555193,0.3052002431035253,4.6,long-term,0.1721189919905779,4.0,10.0,0.7849978194505015,0.2153968887116074,0.3948942959712804,0.1363636363636363,0.81,1.0051854806541682,0.1292381332269644,0.2369365775827682,0.0,1.0,0.0,0.0,66.0,4.4,0.2927397260273973,6.147534246575343,0.196078431372549,0.0688475967962311,0.0,1.0,mid,4.0
kamaldeen sulemana,746695.0,20.0,Southampton,18000000.0,25000000.0,MID,26,1406,1,0,29,27,0.18,0.81,276,22,14,3,120,0.42,27,0.5,2,0,22,0,0,0.0,0,0.0,0.0,365.0,0.0,0.0526367278925725,254.0,-0.0412427015356055,0.075417464065215,0.1129695856486769,2.4,mid-term,0.2119699592936418,3.0,10.0,0.72,0.0640113798008534,0.0,0.0344827586206896,0.81,2.496443812233286,0.0341394025604551,0.0,0.0,1.0,0.0,0.0,0.0,5.22,0.0,0.0,0.3448275862068966,0.0635909877880925,0.0,1.0,mid,4.0
archie gray,922693.0,18.0,Tottenham Hotspur,18000000.0,41250000.0,MID,28,1743,0,0,1,3,0.17,0.74,94,16,25,4,86,0.59,11,0.5,1,0,17,2,0,0.0,0,0.0,0.0,365.0,0.0,-0.1817552581084822,280.0,0.0069069410636834,0.3222198192939103,-0.0433125967598536,3.5,long-term,0.0088739427883358,7.0,10.0,0.4363636363636363,0.0,0.0,0.0,0.74,2.323580034423408,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17,0.0,0.0,0.25,0.006211759951835,0.0,1.0,mid,4.0
timothy castagne,262226.0,24.0,Fulham,18000000.0,20900000.0,DEF,24,1643,0,1,8,2,0.0,0.87,225,46,23,11,114,0.55,27,0.44,1,0,15,3,0,0.0,0,0.0,0.0,365.0,0.0,-0.1105066936783251,319.0,-0.1400263470347425,-0.2991197645595155,0.018249710029568,0.8,expiring,0.3824256286789395,5.0,10.0,0.861244019138756,0.0,0.0547778454047474,0.0,0.87,4.382227632379792,0.0,0.0438222763237979,0.0,0.0,1.0,0.0,0.0,0.0,0.04,0.9600000000000002,0.7692307692307692,0.1912128143394697,0.0,1.0,mid,4.0
jannik vestergaard,99331.0,29.0,Leicester City,18000000.0,17600000.0,DEF,18,1395,0,0,3,3,0.0,0.83,167,22,27,23,56,0.69,62,0.59,5,0,12,0,0,0.0,0,1.0,17.0,10.0,1.0,0.1372000187020863,207.0,0.0494760395450622,-0.0895096825314863,0.1580779751294224,2.7,mid-term,-0.1018541088851163,4.0,10.0,1.0227272727272727,0.0,0.0,0.0,0.83,4.645161290322581,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4045205479452055,11.73109589041096,0.3125,-0.0407416435540465,0.0,1.0,mid,4.0
mikey moore,1011147.0,17.0,Tottenham Hotspur,18000000.0,0.0,FWD,10,361,0,1,3,0,0.0,0.0,0,2,0,0,0,0.0,0,0.0,0,0,3,0,0,0.0,0,0.0,0.0,365.0,0.0,-0.0690278053504983,208.0,0.0833374824392183,0.1858313879047263,0.0140181985923134,2.3,mid-term,-0.1082933763976782,7.0,10.0,1.0,0.0,0.2493074792243767,0.0,0.0,0.4986149584487535,0.0,0.0831024930747922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,-0.0758053634783747,0.0,1.0,mid,4.0
adam armstrong,250426.0,24.0,Everton,18000000.0,17700000.0,FWD,20,1252,2,2,26,9,0.08,0.84,42,12,3,1,23,0.32,5,0.36,4,0,12,1,0,0.0,0,0.0,0.0,365.0,0.0,-0.0521356348952218,199.0,0.2326926031402263,-0.0848281553092868,0.0231454152137043,3.7,long-term,0.1222167450541095,4.0,10.0,1.0169491525423728,0.1437699680511182,0.1437699680511182,0.0769230769230769,0.84,1.1501597444089455,0.1150159744408945,0.1150159744408945,1.0,0.0,0.0,0.0,4.0,2.08,0.04,0.9600000000000002,0.238095238095238,0.0488866980216438,0.0,1.0,mid,4.0
cole palmer,568177.0,21.0,Chelsea,18000000.0,47000000.0,MID,37,3195,15,8,126,2,0.5,0.92,116,34,13,23,16,0.53,13,0.37,7,0,15,5,0,0.0,0,0.0,0.0,365.0,0.0,0.4861445627333675,196.0,-0.0055905557593596,0.0068612530205569,0.3990424526546159,1.5,mid-term,-0.1629716967943554,9.0,10.0,0.3829787234042553,0.4225352112676056,0.2253521126760563,0.119047619047619,0.92,1.971830985915493,0.2535211267605634,0.1352112676056338,0.0,1.0,0.0,0.0,120.0,63.0,0.01,0.21,0.5,-0.1466745271149199,0.0,1.0,mid,4.0
nico gonzález,466805.0,23.0,Manchester City,18000000.0,60000000.0,MID,11,763,1,0,9,0,0.0,0.0,0,16,0,0,0,0.0,0,0.0,3,0,13,3,0,0.0,0,0.0,0.0,365.0,0.0,0.1027529677638484,198.0,0.1439063347203904,-0.1394515927894825,0.1312677367753532,4.3,long-term,-0.0767324277925017,10.0,10.0,0.3,0.1179554390563564,0.0,0.1111111111111111,0.0,1.887287024901704,0.0865006553079947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03,0.69,0.2083333333333333,-0.0767324277925017,0.0,1.0,mid,4.0
lloyd kelly,480116.0,25.0,Bournemouth,18000000.0,0.0,DEF,10,301,0,1,3,0,0.0,0.0,0,5,0,0,0,0.0,0,0.0,2,0,5,0,0,0.0,0,0.0,0.0,365.0,0.0,0.17197915598225,206.0,0.0019446058221023,0.168001511595421,0.1821236709258367,4.5,long-term,0.2440538132108723,4.0,10.0,1.0,0.0,0.2990033222591362,0.0,0.0,1.495016611295681,0.0,0.2591362126245847,0.0,0.0,1.0,0.0,0.0,0.0,0.05,1.25,0.2,0.0976215252843489,0.0,1.0,mid,4.0
kieran trippier,95810.0,31.0,Newcastle United,18000000.0,14000000.0,DEF,25,1308,0,3,4,2,0.0,0.87,110,38,19,2,90,0.47,19,0.38,1,0,16,2,0,0.0,0,1.0,13.0,242.0,2.0,0.0994637088567889,338.0,-0.159385192510177,0.0032361007544371,0.1709232974984535,0.7,expiring,0.1806844119749859,7.0,10.0,1.2857142857142858,0.0,0.2064220183486238,0.0,0.87,4.059633027522936,0.0,0.1513761467889908,0.0,0.0,1.0,0.0,0.0,0.0,0.3573972602739725,11.07931506849315,0.8333333333333334,0.1264790883824901,0.0,1.0,mid,4.0
michael kayode,823486.0,20.0,Brentford,18000000.0,500000.0,DEF,12,528,0,0,2,0,0.0,0.0,0,17,0,0,0,0.0,0,0.0,2,0,8,1,0,0.0,0,1.0,19.0,313.0,1.0,0.1533548769464787,229.0,-0.0374057229791715,-0.1178378448087496,0.1759797824939037,4.7,long-term,0.0205803889208932,5.0,10.0,36.0,0.0,0.0,0.0,0.0,2.8977272727272725,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1484931506849315,2.96986301369863,0.1923076923076923,0.0102901944604466,0.0,1.0,mid,4.0
ryan fraser,146795.0,26.0,Southampton,17500000.0,0.0,MID,8,306,0,0,1,0,0.0,0.0,0,6,0,0,0,0.0,0,0.0,0,1,1,0,0,0.0,0,1.0,11.0,227.0,1.0,0.3600129473164703,245.0,-0.0382089753436688,0.1176916793537642,0.3254356365481026,3.1,long-term,0.0233288705193868,3.0,10.0,1.0,0.0,0.0,0.0,0.0,1.7647058823529411,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2556164383561644,6.646027397260274,0.2777777777777778,0.006998661155816,0.0,1.0,mid,4.0
marcos senesi,469781.0,25.0,Bournemouth,17000000.0,15000000.0,DEF,17,1108,0,0,3,16,0.17,0.79,104,39,5,0,45,0.42,6,0.29,5,0,22,1,0,0.0,0,1.0,19.0,91.0,5.0,-0.0671305021058896,177.0,-0.054561663096084,0.0113347611520419,0.0060556015728302,1.1,mid-term,0.2800879527267668,4.0,10.0,1.1333333333333333,0.0,0.0,0.0,0.79,3.5740072202166067,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.51,0.5601369863013699,14.003424657534246,0.625,0.1120351810907067,0.0,1.0,mid,4.0
tyler adams,332705.0,23.0,Bournemouth,17000000.0,17000000.0,MID,28,1965,0,3,9,9,0.07,0.84,177,83,8,5,129,0.48,10,0.29,7,0,45,4,0,0.0,0,0.0,0.0,365.0,0.0,-0.2045409085852271,191.0,0.0091536233745036,-0.2014950450488904,-0.0859358787669017,0.9,expiring,0.1227543332504827,4.0,10.0,1.0,0.0,0.1374045801526717,0.0,0.84,4.396946564885496,0.0,0.1007633587786259,0.0,1.0,0.0,0.0,0.0,0.6300000000000001,0.03,0.69,0.7142857142857143,0.0491017333001931,0.0,1.0,mid,4.0
matt targett,250478.0,26.0,Newcastle United,17000000.0,0.0,DEF,2,20,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,365.0,0.0,-0.1421961051648294,175.0,-0.0993488970565278,-0.2209983150814216,-0.0470897211678281,4.2,long-term,-0.1340377039433742,7.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06,1.56,0.2127659574468085,-0.093826392760362,0.0,1.0,mid,4.0
william saliba,495666.0,19.0,Arsenal,17000000.0,0.0,DEF,35,3041,2,0,6,1,0.08,0.88,186,62,26,34,56,0.52,47,0.56,2,1,28,12,0,0.0,0,0.0,0.0,365.0,0.0,-0.0644952698779777,231.0,0.0053077150084871,0.0886773512516172,0.0240840803161848,1.5,mid-term,0.1341120645799285,8.0,10.0,1.0,0.0591910555738244,0.0,0.3333333333333333,0.88,3.610654390003288,0.027622492601118,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.0,0.0,0.5,0.1072896516639428,0.0,1.0,mid,4.0
odsonne édouard,344152.0,23.0,Leicester City,17000000.0,16300000.0,FWD,6,142,0,0,5,0,0.0,0.0,0,2,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,365.0,0.0,0.0706532160302871,271.0,-0.0251644813644986,-0.04856614428836,0.1306760324399822,2.9,mid-term,0.1637928645169965,4.0,10.0,1.0429447852760736,0.0,0.0,0.0,0.0,1.267605633802817,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.69,0.2941176470588235,0.0655171458067986,0.0,1.0,mid,4.0
tyrell malacia,339340.0,22.0,Manchester United,17000000.0,15000000.0,DEF,3,99,0,0,0,0,0.0,0.0,0,2,0,0,0,0.0,0,0.0,1,0,3,0,0,0.0,0,1.0,16.0,296.0,2.0,-0.0444525289681882,366.0,-0.030697635427509,0.1723026339040108,0.0785735394125779,1.8,mid-term,0.1058926543369212,9.0,10.0,1.1333333333333333,0.0,0.0,0.0,0.0,1.8181818181818183,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2378082191780822,5.231780821917808,0.4347826086956522,0.0953033889032291,0.0,1.0,mid,4.0
destiny udogie,556385.0,19.0,Tottenham Hotspur,17000000.0,18000000.0,DEF,25,1931,0,0,5,5,0.0,0.84,195,75,37,8,104,0.51,38,0.64,2,0,29,0,0,0.0,0,0.0,0.0,365.0,0.0,0.0791099980036199,179.0,0.0516812990961694,0.0689852009032731,0.1090233522488876,1.5,mid-term,0.2323039439870068,7.0,10.0,0.9444444444444444,0.0,0.0,0.0,0.84,5.592957017089591,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1626127607909048,0.0,1.0,mid,4.0
nicolás domínguez,497291.0,25.0,Nottingham Forest,17000000.0,6650000.0,MID,34,1970,0,1,21,8,0.17,0.83,71,86,27,22,57,0.68,101,0.72,9,0,33,3,0,0.0,0,3.0,52.0,92.0,2.0,0.1621798055672766,318.0,-0.0091269425286733,-0.0287174285364706,0.2088305592017889,2.1,mid-term,-0.0588365898882602,4.0,10.0,2.556390977443609,0.0,0.0456852791878172,0.0,0.83,6.16751269035533,0.0,0.0395939086294416,0.0,1.0,0.0,0.0,0.0,3.5700000000000003,0.4995890410958903,12.48972602739726,0.3846153846153846,-0.0235346359553041,0.0,1.0,mid,4.0
joachim andersen,260827.0,24.0,Fulham,16000000.0,1000000.0,DEF,30,2663,0,0,20,3,0.0,0.87,87,0,6,6,55,0.43,5,0.25,7,1,20,4,0,0.0,0,0.0,0.0,365.0,0.0,0.1833561234643675,183.0,-0.1090752965319871,-0.01586096786922,0.1831944412702121,0.9,expiring,0.3893702627283524,5.0,10.0,16.0,0.0,0.0,0.0,0.87,0.4055576417574164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04,0.9600000000000002,0.7142857142857143,0.1946851313641762,0.0,1.0,mid,4.0
andreas pereira,203394.0,24.0,Fulham,16000000.0,0.0,MID,33,2022,2,4,39,3,0.0,0.88,168,24,21,4,54,0.51,7,0.33,8,0,28,1,0,0.0,0,1.0,24.0,162.0,1.0,0.1803088233054215,192.0,0.0433565761281176,-0.0439365954462335,0.1837586338562526,3.7,long-term,0.0920516232445424,5.0,10.0,1.0,0.0890207715133531,0.1780415430267062,0.0512820512820512,0.88,2.1810089020771515,0.0712166172106825,0.142433234421365,0.0,1.0,0.0,0.0,8.0,0.0,0.2712328767123287,6.50958904109589,0.238095238095238,0.0460258116222712,0.0,1.0,mid,4.0
dominic calvert-lewin,306024.0,28.0,Everton,16000000.0,0.0,FWD,26,1613,3,1,50,26,0.15,0.71,74,9,1,9,71,0.36,46,0.43,2,0,27,3,0,0.0,0,3.0,31.0,83.0,3.0,0.0630692934900307,308.0,-0.142009429974722,0.041316362122304,0.1364561977507138,3.6,long-term,0.2131610038698956,4.0,10.0,1.0,0.1673899566026038,0.0557966522008679,0.06,0.71,1.060136391816491,0.1562306261624302,0.0520768753874767,1.0,0.0,0.0,0.0,3.0,7.5,0.5945205479452056,16.646575342465756,0.2439024390243902,0.0852644015479582,0.0,1.0,mid,4.0
georginio rutter,538977.0,20.0,Brighton & Hove Albion,16000000.0,40500000.0,MID,28,1666,5,3,50,8,0.07,0.77,73,39,5,0,41,0.41,6,0.32,2,0,34,0,0,0.0,0,1.0,31.0,45.0,1.0,0.1445292980767152,208.0,-0.1213344374335304,0.1285690767275336,0.1635081709913629,3.0,mid-term,0.1182069950624133,5.0,10.0,0.3950617283950617,0.2701080432172869,0.1620648259303721,0.1,0.77,2.376950780312125,0.1440576230492197,0.0864345738295318,0.0,1.0,0.0,0.0,15.0,3.5000000000000004,0.2953424657534246,5.906849315068493,0.2857142857142857,0.0591034975312066,0.0,1.0,mid,4.0
miguel almirón,272999.0,30.0,Newcastle United,16000000.0,9550000.0,MID,9,151,0,0,6,0,0.0,0.0,0,3,0,0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,2.0,61.0,237.0,1.0,-0.0401707619308734,166.0,0.0039324564698187,-0.0046487192904311,0.0216307163986383,4.9,long-term,0.3798527119063916,7.0,10.0,1.675392670157068,0.0,0.0,0.0,0.0,1.7880794701986755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3501369863013699,10.504109589041096,0.1851851851851851,0.2658968983344741,0.0,1.0,mid,4.0
matt doherty,171679.0,28.0,Wolverhampton Wanderers,16000000.0,16800000.0,DEF,30,2113,2,1,10,7,0.09,0.83,40,38,13,3,36,0.52,6,0.43,6,0,18,5,0,0.0,0,0.0,0.0,365.0,0.0,-0.1395979210614442,185.0,-0.1513195222468198,0.2393887201582525,-0.0422739892984554,1.1,mid-term,-0.1291946666492772,5.0,10.0,0.9523809523809524,0.0851869380028395,0.0425934690014197,0.2,0.83,2.3000473260766685,0.0795078088026502,0.0397539044013251,0.0,0.0,1.0,0.0,2.0,0.8999999999999999,0.08,2.24,0.625,-0.0645973333246386,0.0,1.0,mid,4.0
joe willock,340329.0,21.0,Newcastle United,16000000.0,0.0,MID,32,1074,0,2,18,11,0.11,0.72,52,30,6,4,36,0.35,23,0.3,4,0,23,0,0,0.0,0,1.0,33.0,300.0,1.0,0.1932333909623461,202.0,0.0038361543753529,0.1210241266115969,0.1958028342131028,1.1,mid-term,0.2103313252214875,7.0,10.0,1.0,0.0,0.1675977653631284,0.0,0.72,3.35195530726257,0.0,0.100558659217877,0.0,1.0,0.0,0.0,0.0,1.98,0.1656164383561644,3.4779452054794526,0.625,0.1472319276550412,0.0,1.0,mid,4.0
max aarons,471690.0,23.0,Bournemouth,16000000.0,8100000.0,DEF,3,85,0,0,0,0,0.0,0.0,0,2,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1.0,16.0,58.0,1.0,0.1289929440411155,209.0,0.0944953627044922,-0.0747793962900858,0.1529324234661435,2.4,mid-term,-0.0116514018365097,4.0,10.0,1.9753086419753083,0.0,0.0,0.0,0.0,2.117647058823529,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3182191780821918,7.3190410958904115,0.3448275862068966,-0.0046605607346038,0.0,1.0,mid,4.0
harry wilson,279455.0,23.0,Fulham,16000000.0,1300000.0,MID,25,1157,6,0,43,4,0.0,0.89,95,20,9,7,40,0.49,8,0.57,2,0,12,0,0,0.0,0,1.0,22.0,207.0,1.0,0.2910774126524816,300.0,0.01998198619046,0.1400992108580338,0.293664278766827,1.6,mid-term,0.6609653560290644,5.0,10.0,12.307692307692308,0.466724286949006,0.0,0.1395348837209302,0.89,2.800345721694036,0.3422644770959377,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2365753424657534,5.441232876712329,0.4761904761904761,0.3304826780145322,0.0,1.0,mid,4.0
guglielmo vicario,286047.0,26.0,Tottenham Hotspur,16000000.0,18500000.0,GKP,24,2160,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,1,0,0,4,68,0.65,37,0.0,0.0,365.0,0.0,-0.2666603411152214,189.0,0.0296944187664861,0.1625639556657594,-0.1300188821372984,4.9,long-term,0.6178002188936876,7.0,10.0,0.8648648648648649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,1.56,0.1851851851851851,0.4324601532255813,0.0,1.0,mid,4.0
ben godfrey,343475.0,22.0,Ipswich Town,16000000.0,27500000.0,DEF,3,159,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0.0,1,0,1,0,0,0.0,0,0.0,0.0,365.0,0.0,-0.1582828017606276,245.0,-0.0902849066691521,0.093641548743117,-0.0373713878058658,3.4,long-term,-0.1503443227252691,3.0,10.0,0.5818181818181818,0.0,0.0,0.0,0.0,0.5660377358490566,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02,0.44,0.2564102564102564,-0.0451032968175807,0.0,1.0,mid,4.0
cheick doucouré,543387.0,22.0,Crystal Palace,15000000.0,22600000.0,MID,13,445,0,0,7,0,0.0,0.0,0,16,0,0,0,0.0,0,0.0,1,0,7,0,0,0.0,0,1.0,27.0,284.0,1.0,-0.1000915590517682,162.0,0.0459675598814442,-0.139925371755657,-0.0215126427847891,3.5,long-term,0.2351415568808357,5.0,10.0,0.6637168141592921,0.0,0.0,0.0,0.0,3.235955056179776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1843835616438356,4.056438356164383,0.25,0.1175707784404178,0.0,1.0,mid,4.0
jacob greaves,693095.0,23.0,Ipswich Town,15000000.0,21500000.0,DEF,25,2205,1,0,10,15,0.19,0.76,172,40,13,0,78,0.43,5,0.24,5,0,16,2,0,0.0,0,0.0,0.0,365.0,0.0,-0.0188137611481282,242.0,-0.0673564987446224,0.1763330785618549,0.0593578397237827,3.3,long-term,0.3812387396712778,3.0,10.0,0.6976744186046512,0.0408163265306122,0.0,0.1,0.76,2.163265306122449,0.0299319727891156,0.0,0.0,0.0,1.0,0.0,0.0,1.9,0.03,0.69,0.2631578947368421,0.1143716219013833,0.0,1.0,mid,4.0
