Name,season,market_val,ID,Age,OVA,performance_score,physical_index,technical_index,avg_sentiment,availability_score,injury_risk_score,is_peak_age,age_peak_diff,is_left_footed,contract_value_proxy,sentiment_performance_index,pos_defender,pos_forward,pos_goalkeeper,pos_midfielder,pos_other,log_market_val
Dani Pacheco,2015,200000,188554,29,70,49.5,69.0,61.0,0.0,0.947,39.0,0,3,0,210.0,49.5,False,False,False,True,False,12.206077645517674
Dani Pacheco,2016,200000,188554,29,70,49.5,69.0,61.0,0.0,0.947,39.0,0,3,0,210.0,49.5,False,False,False,True,False,12.206077645517674
Dani Pacheco,2017,200000,188554,29,70,49.5,69.0,61.0,0.0,0.947,39.0,0,3,0,210.0,49.5,False,False,False,True,False,12.206077645517674
Dani Pacheco,2018,200000,188554,29,70,49.5,69.0,61.0,0.0,0.947,39.0,0,3,0,210.0,49.5,False,False,False,True,False,12.206077645517674
Miguel Lopes,2009,100000,188840,33,75,49.76,76.25,68.33,0.0,0.921,23.5,0,7,0,150.0,49.76,True,False,False,False,False,11.51293546492023
Miguel Lopes,2010,100000,188840,33,75,49.76,76.25,68.33,0.0,0.921,23.5,0,7,0,150.0,49.76,True,False,False,False,False,11.51293546492023
Miguel Lopes,2011,100000,188840,33,75,49.76,76.25,68.33,0.0,0.921,23.5,0,7,0,150.0,49.76,True,False,False,False,False,11.51293546492023
Miguel Lopes,2012,100000,188840,33,75,49.76,76.25,68.33,0.0,0.921,23.5,0,7,0,150.0,49.76,True,False,False,False,False,11.51293546492023
Miguel Lopes,2013,100000,188840,33,75,49.76,76.25,68.33,0.0,0.921,23.5,0,7,0,150.0,49.76,True,False,False,False,False,11.51293546492023
Miguel Lopes,2014,100000,188840,33,75,49.76,76.25,68.33,0.0,0.921,23.5,0,7,0,150.0,49.76,True,False,False,False,False,11.51293546492023
Miguel Lopes,2015,100000,188840,33,75,49.76,76.25,68.33,0.0,0.921,23.5,0,7,0,150.0,49.76,True,False,False,False,False,11.51293546492023
Miguel Lopes,2016,100000,188840,33,75,49.76,76.25,68.33,0.0,0.921,23.5,0,7,0,150.0,49.76,True,False,False,False,False,11.51293546492023
Miguel Lopes,2017,100000,188840,33,75,49.76,76.25,68.33,0.0,0.921,23.5,0,7,0,150.0,49.76,True,False,False,False,False,11.51293546492023
Laure,2017,100000,188930,35,71,47.64,69.0,64.67,0.0,0.982,41.0,0,9,0,284.0,47.64,True,False,False,False,False,11.51293546492023
Thiago Cionek,2015,250000,189118,34,70,42.46,71.25,50.33,0.0,0.973,24.2,0,8,0,140.0,42.46,True,False,False,False,False,12.429220196836383
Thiago Cionek,2017,250000,189118,34,70,42.46,71.25,50.33,0.0,0.973,24.2,0,8,0,140.0,42.46,True,False,False,False,False,12.429220196836383
Álex Cruz,2011,150000,189136,28,62,40.94,69.75,58.0,0.0,0.985,67.0,1,2,1,124.0,40.94,True,False,False,False,False,11.918397239722838
Álex Cruz,2012,150000,189136,28,62,40.94,69.75,58.0,0.0,0.985,67.0,1,2,1,124.0,40.94,True,False,False,False,False,11.918397239722838
Álex Cruz,2013,150000,189136,28,62,40.94,69.75,58.0,0.0,0.985,67.0,1,2,1,124.0,40.94,True,False,False,False,False,11.918397239722838
Jonathas,2009,900000,189169,31,73,47.86,71.25,73.33,0.315,0.917,24.7,0,5,0,0.0,49.368,False,True,False,False,False,13.710151153416941
Jonathas,2010,900000,189169,31,73,47.86,71.25,73.33,0.315,0.917,24.7,0,5,0,0.0,49.368,False,True,False,False,False,13.710151153416941
Jonathas,2012,900000,189169,31,73,47.86,71.25,73.33,0.315,0.917,24.7,0,5,0,0.0,49.368,False,True,False,False,False,13.710151153416941
Jonathas,2013,900000,189169,31,73,47.86,71.25,73.33,0.315,0.917,24.7,0,5,0,0.0,49.368,False,True,False,False,False,13.710151153416941
Jonathas,2014,900000,189169,31,73,47.86,71.25,73.33,0.315,0.917,24.7,0,5,0,0.0,49.368,False,True,False,False,False,13.710151153416941
Jonathas,2015,900000,189169,31,73,47.86,71.25,73.33,0.315,0.917,24.7,0,5,0,0.0,49.368,False,True,False,False,False,13.710151153416941
Jonathas,2016,900000,189169,31,73,47.86,71.25,73.33,0.315,0.917,24.7,0,5,0,0.0,49.368,False,True,False,False,False,13.710151153416941
Jonathas,2017,900000,189169,31,73,47.86,71.25,73.33,0.315,0.917,24.7,0,5,0,0.0,49.368,False,True,False,False,False,13.710151153416941
Jonathas,2018,900000,189169,31,73,47.86,71.25,73.33,0.315,0.917,24.7,0,5,0,0.0,49.368,False,True,False,False,False,13.710151153416941
Jonathas,2020,900000,189169,31,73,47.86,71.25,73.33,0.315,0.917,24.7,0,5,0,0.0,49.368,False,True,False,False,False,13.710151153416941
Fidel,2014,2000000,189172,30,72,49.48,70.25,60.67,-0.046,0.981,28.0,0,4,1,216.0,49.252,False,False,False,True,False,14.508658238524095
Saúl Berjón,2014,100000,189211,34,73,50.88,70.5,65.0,0.0,0.977,34.7,0,8,0,438.0,50.88,False,False,False,True,False,11.51293546492023
Saúl Berjón,2016,100000,189211,34,73,50.88,70.5,65.0,0.0,0.977,34.7,0,8,0,438.0,50.88,False,False,False,True,False,11.51293546492023
Nélson Oliveira,2009,2000000,189303,28,75,50.4,69.75,73.33,0.0,0.883,37.1,1,2,0,150.0,50.4,False,True,False,False,False,14.508658238524095
Nélson Oliveira,2010,2000000,189303,28,75,50.4,69.75,73.33,0.0,0.883,37.1,1,2,0,150.0,50.4,False,True,False,False,False,14.508658238524095
Nélson Oliveira,2011,2000000,189303,28,75,50.4,69.75,73.33,0.0,0.883,37.1,1,2,0,150.0,50.4,False,True,False,False,False,14.508658238524095
Nélson Oliveira,2012,2000000,189303,28,75,50.4,69.75,73.33,0.0,0.883,37.1,1,2,0,150.0,50.4,False,True,False,False,False,14.508658238524095
Nélson Oliveira,2013,2000000,189303,28,75,50.4,69.75,73.33,0.0,0.883,37.1,1,2,0,150.0,50.4,False,True,False,False,False,14.508658238524095
Nélson Oliveira,2014,2000000,189303,28,75,50.4,69.75,73.33,0.0,0.883,37.1,1,2,0,150.0,50.4,False,True,False,False,False,14.508658238524095
Nélson Oliveira,2015,2000000,189303,28,75,50.4,69.75,73.33,0.0,0.883,37.1,1,2,0,150.0,50.4,False,True,False,False,False,14.508658238524095
Nélson Oliveira,2016,2000000,189303,28,75,50.4,69.75,73.33,0.0,0.883,37.1,1,2,0,150.0,50.4,False,True,False,False,False,14.508658238524095
Nélson Oliveira,2019,2000000,189303,28,75,50.4,69.75,73.33,0.0,0.883,37.1,1,2,0,150.0,50.4,False,True,False,False,False,14.508658238524095
Jordi Alba,2009,15000000,189332,31,86,58.24,79.25,72.67,0.408,0.941,17.6,0,5,1,1032.0,60.616,True,False,False,False,False,16.52356082573315
Jordi Alba,2012,15000000,189332,31,86,58.24,79.25,72.67,0.408,0.941,17.6,0,5,1,1032.0,60.616,True,False,False,False,False,16.52356082573315
Hulk,2012,2500000,189362,33,80,55.46,82.75,81.0,0.297,0.935,19.1,0,7,1,240.0,57.107,False,True,False,False,False,14.731801689838349
Souza,2010,6500000,189423,31,76,50.24,76.25,75.0,0.34,0.891,26.9,0,5,0,76.0,51.948,False,False,False,True,False,15.687312888712007
Souza,2011,6500000,189423,31,76,50.24,76.25,75.0,0.34,0.891,26.9,0,5,0,76.0,51.948,False,False,False,True,False,15.687312888712007
Souza,2012,6500000,189423,31,76,50.24,76.25,75.0,0.34,0.891,26.9,0,5,0,76.0,51.948,False,False,False,True,False,15.687312888712007
Daniel Candeias,2009,500000,189468,32,72,49.74,74.25,64.0,0.0,0.985,13.4,0,6,0,144.0,49.74,False,False,False,True,False,13.122365377402328
Daniel Candeias,2010,500000,189468,32,72,49.74,74.25,64.0,0.0,0.985,13.4,0,6,0,144.0,49.74,False,False,False,True,False,13.122365377402328
Daniel Candeias,2011,500000,189468,32,72,49.74,74.25,64.0,0.0,0.985,13.4,0,6,0,144.0,49.74,False,False,False,True,False,13.122365377402328
Daniel Candeias,2014,500000,189468,32,72,49.74,74.25,64.0,0.0,0.985,13.4,0,6,0,144.0,49.74,False,False,False,True,False,13.122365377402328
Daniel Candeias,2015,500000,189468,32,72,49.74,74.25,64.0,0.0,0.985,13.4,0,6,0,144.0,49.74,False,False,False,True,False,13.122365377402328
Daniel Candeias,2016,500000,189468,32,72,49.74,74.25,64.0,0.0,0.985,13.4,0,6,0,144.0,49.74,False,False,False,True,False,13.122365377402328
Daniel Candeias,2017,500000,189468,32,72,49.74,74.25,64.0,0.0,0.985,13.4,0,6,0,144.0,49.74,False,False,False,True,False,13.122365377402328
Pedro,2015,5000000,189505,32,80,54.36,61.5,70.33,0.0,0.836,34.8,0,6,0,240.0,54.36,False,True,False,False,False,15.424948670398354
Pedro,2019,14000000,189505,32,80,54.36,61.5,70.33,0.0,0.836,34.8,0,6,0,240.0,54.36,False,True,False,False,False,16.454567959008102
Pedro,2020,5000000,189505,32,80,54.36,61.5,70.33,0.0,0.836,34.8,0,6,0,240.0,54.36,False,True,False,False,False,15.424948670398354
Pedro,2021,5000000,189505,32,80,54.36,61.5,70.33,0.0,0.836,34.8,0,6,0,240.0,54.36,False,True,False,False,False,15.424948670398354
Thiago,2011,25000000,189509,29,85,58.0,70.25,72.67,0.224,0.995,24.0,0,3,0,340.0,59.299,False,False,False,True,False,17.034386422832473
Thiago,2013,25000000,189509,29,85,58.0,70.25,72.67,0.224,0.995,24.0,0,3,0,340.0,59.299,False,False,False,True,False,17.034386422832473
Thiago,2016,1500000,189509,29,85,58.0,70.25,72.67,0.224,0.995,24.0,0,3,0,340.0,59.299,False,False,False,True,False,14.220976332738882
Thiago,2017,1500000,189509,29,85,58.0,70.25,72.67,0.224,0.995,24.0,0,3,0,340.0,59.299,False,False,False,True,False,14.220976332738882
Thiago,2018,1500000,189509,29,85,58.0,70.25,72.67,0.224,0.995,24.0,0,3,0,340.0,59.299,False,False,False,True,False,14.220976332738882
Thiago,2020,25000000,189509,29,85,58.0,70.25,72.67,0.224,0.995,24.0,0,3,0,340.0,59.299,False,False,False,True,False,17.034386422832473
Sílvio,2010,300000,189530,32,72,47.94,71.0,66.67,0.256,0.905,84.4,0,6,0,72.0,49.167,True,False,False,False,False,12.611541086966115
Sílvio,2011,300000,189530,32,72,47.94,71.0,66.67,0.256,0.905,84.4,0,6,0,72.0,49.167,True,False,False,False,False,12.611541086966115
Sílvio,2012,300000,189530,32,72,47.94,71.0,66.67,0.256,0.905,84.4,0,6,0,72.0,49.167,True,False,False,False,False,12.611541086966115
Sílvio,2013,300000,189530,32,72,47.94,71.0,66.67,0.256,0.905,84.4,0,6,0,72.0,49.167,True,False,False,False,False,12.611541086966115
Sílvio,2016,300000,189530,32,72,47.94,71.0,66.67,0.256,0.905,84.4,0,6,0,72.0,49.167,True,False,False,False,False,12.611541086966115
Sílvio,2018,300000,189530,32,72,47.94,71.0,66.67,0.256,0.905,84.4,0,6,0,72.0,49.167,True,False,False,False,False,12.611541086966115
Sílvio,2020,300000,189530,32,72,47.94,71.0,66.67,0.256,0.905,84.4,0,6,0,72.0,49.167,True,False,False,False,False,12.611541086966115
Álvaro Giménez,2014,1000000,189661,29,70,46.76,73.5,66.33,0.0,0.939,90.7,0,3,1,210.0,46.76,False,True,False,False,False,13.815511557963774
Álvaro Giménez,2020,1000000,189661,29,70,46.76,73.5,66.33,0.0,0.939,90.7,0,3,1,210.0,46.76,False,True,False,False,False,13.815511557963774
Álvaro Giménez,2021,1000000,189661,29,70,46.76,73.5,66.33,0.0,0.939,90.7,0,3,1,210.0,46.76,False,True,False,False,False,13.815511557963774
Fábio,2012,1800000,189680,29,73,49.56,67.25,68.0,0.0,0.805,66.7,0,3,0,219.0,49.56,True,False,False,False,False,14.403297778421795
Fábio,2013,1800000,189680,29,73,49.56,67.25,68.0,0.0,0.805,66.7,0,3,0,219.0,49.56,True,False,False,False,False,14.403297778421795
Fábio,2016,1800000,189680,29,73,49.56,67.25,68.0,0.0,0.805,66.7,0,3,0,219.0,49.56,True,False,False,False,False,14.403297778421795
Fábio,2018,1800000,189680,29,73,49.56,67.25,68.0,0.0,0.805,66.7,0,3,0,219.0,49.56,True,False,False,False,False,14.403297778421795
Vitor Hugo,2017,5500000,189769,22,57,36.24,66.0,60.67,0.0,0.957,17.2,0,-4,0,228.0,36.24,False,True,False,False,False,15.520258832020865
Vitor Hugo,2019,5500000,189769,22,57,36.24,66.0,60.67,0.0,0.957,17.2,0,-4,0,228.0,36.24,False,True,False,False,False,15.520258832020865
Enric Vallès,2010,200000,189895,30,62,42.58,71.75,61.0,0.0,0.998,8.0,0,4,1,310.0,42.58,False,False,False,True,False,12.206077645517674
Hugo Fraile,2012,200000,190021,33,72,50.1,72.75,63.33,0.0,0.948,231.0,0,7,0,72.0,50.1,False,False,False,True,False,12.206077645517674
Hugo Fraile,2013,200000,190021,33,72,50.1,72.75,63.33,0.0,0.948,231.0,0,7,0,72.0,50.1,False,False,False,True,False,12.206077645517674
Hugo Fraile,2015,200000,190021,33,72,50.1,72.75,63.33,0.0,0.948,231.0,0,7,0,72.0,50.1,False,False,False,True,False,12.206077645517674
Rubén Pérez,2010,1500000,190156,31,74,46.96,64.25,71.0,0.0,0.975,27.8,0,5,0,296.0,46.96,False,False,False,True,False,14.220976332738882
Rubén Pérez,2011,1500000,190156,31,74,46.96,64.25,71.0,0.0,0.975,27.8,0,5,0,296.0,46.96,False,False,False,True,False,14.220976332738882
Rubén Pérez,2012,1500000,190156,31,74,46.96,64.25,71.0,0.0,0.975,27.8,0,5,0,296.0,46.96,False,False,False,True,False,14.220976332738882
Rubén Pérez,2013,1500000,190156,31,74,46.96,64.25,71.0,0.0,0.975,27.8,0,5,0,296.0,46.96,False,False,False,True,False,14.220976332738882
Rubén Pérez,2014,1500000,190156,31,74,46.96,64.25,71.0,0.0,0.975,27.8,0,5,0,296.0,46.96,False,False,False,True,False,14.220976332738882
Rubén Pérez,2015,1500000,190156,31,74,46.96,64.25,71.0,0.0,0.975,27.8,0,5,0,296.0,46.96,False,False,False,True,False,14.220976332738882
Rubén Pérez,2016,1500000,190156,31,74,46.96,64.25,71.0,0.0,0.975,27.8,0,5,0,296.0,46.96,False,False,False,True,False,14.220976332738882
Rubén Pérez,2018,1500000,190156,31,74,46.96,64.25,71.0,0.0,0.975,27.8,0,5,0,296.0,46.96,False,False,False,True,False,14.220976332738882
Fellipe Bastos,2009,550000,190232,23,69,47.12,70.5,69.33,0.0,0.996,17.0,1,-3,0,345.0,47.12,False,False,False,True,False,13.217675375388819
Fellipe Bastos,2010,550000,190232,23,69,47.12,70.5,69.33,0.0,0.996,17.0,1,-3,0,345.0,47.12,False,False,False,True,False,13.217675375388819
Fellipe Bastos,2012,550000,190232,23,69,47.12,70.5,69.33,0.0,0.996,17.0,1,-3,0,345.0,47.12,False,False,False,True,False,13.217675375388819
Douglas Costa,2015,6000000,190483,29,84,57.9,69.5,73.0,0.487,0.867,39.3,0,3,1,336.0,60.72,False,False,False,True,False,15.607270193858982
Douglas Costa,2017,6000000,190483,29,84,57.9,69.5,73.0,0.487,0.867,39.3,0,3,1,336.0,60.72,False,False,False,True,False,15.607270193858982
Douglas Costa,2018,6000000,190483,29,84,57.9,69.5,73.0,0.487,0.867,39.3,0,3,1,336.0,60.72,False,False,False,True,False,15.607270193858982
Douglas Costa,2020,6000000,190483,29,84,57.9,69.5,73.0,0.487,0.867,39.3,0,3,1,336.0,60.72,False,False,False,True,False,15.607270193858982
Pedro Sánchez,2014,200000,190542,33,71,49.34,77.5,58.33,0.0,0.975,37.3,0,7,0,142.0,49.34,False,False,False,True,False,12.206077645517674
Sandro,2010,500000,190782,30,73,47.76,59.75,72.67,0.0,0.846,62.4,0,4,0,146.0,47.76,True,False,False,False,False,13.122365377402328
Sandro,2014,500000,190782,30,73,47.76,59.75,72.67,0.0,0.846,62.4,0,4,0,146.0,47.76,True,False,False,False,False,13.122365377402328
Sandro,2015,500000,190782,30,73,47.76,59.75,72.67,0.0,0.846,62.4,0,4,0,146.0,47.76,True,False,False,False,False,13.122365377402328
Sandro,2017,500000,190782,30,73,47.76,59.75,72.67,0.0,0.846,62.4,0,4,0,146.0,47.76,True,False,False,False,False,13.122365377402328
Sandro,2018,500000,190782,30,73,47.76,59.75,72.67,0.0,0.846,62.4,0,4,0,146.0,47.76,True,False,False,False,False,13.122365377402328
Sandro,2019,500000,190782,30,73,47.76,59.75,72.67,0.0,0.846,62.4,0,4,0,146.0,47.76,True,False,False,False,False,13.122365377402328
Sandro,2021,500000,190782,30,73,47.76,59.75,72.67,0.0,0.846,62.4,0,4,0,146.0,47.76,True,False,False,False,False,13.122365377402328
Alberto Perea,2013,1200000,190982,29,69,47.9,67.0,60.0,0.0,0.942,32.2,0,3,0,414.0,47.9,False,False,False,True,False,13.997832948091215
Alberto Perea,2014,1200000,190982,29,69,47.9,67.0,60.0,0.0,0.942,32.2,0,3,0,414.0,47.9,False,False,False,True,False,13.997832948091215
Alex Sandro,2011,20000000,191043,29,85,56.66,81.0,79.0,0.356,0.94,17.7,0,3,1,680.0,58.677,True,False,False,False,False,16.811242881518265
Alex Sandro,2015,20000000,191043,29,85,56.66,81.0,79.0,0.356,0.94,17.7,0,3,1,680.0,58.677,True,False,False,False,False,16.811242881518265
Dídac Vilà,2009,700000,191055,31,75,49.14,71.75,70.67,0.0,0.891,60.8,0,5,1,375.0,49.14,True,False,False,False,False,13.45883704259595
Dídac Vilà,2010,700000,191055,31,75,49.14,71.75,70.67,0.0,0.891,60.8,0,5,1,375.0,49.14,True,False,False,False,False,13.45883704259595
Dídac Vilà,2011,700000,191055,31,75,49.14,71.75,70.67,0.0,0.891,60.8,0,5,1,375.0,49.14,True,False,False,False,False,13.45883704259595
Dídac Vilà,2012,700000,191055,31,75,49.14,71.75,70.67,0.0,0.891,60.8,0,5,1,375.0,49.14,True,False,False,False,False,13.45883704259595
Dídac Vilà,2013,700000,191055,31,75,49.14,71.75,70.67,0.0,0.891,60.8,0,5,1,375.0,49.14,True,False,False,False,False,13.45883704259595
Dídac Vilà,2014,700000,191055,31,75,49.14,71.75,70.67,0.0,0.891,60.8,0,5,1,375.0,49.14,True,False,False,False,False,13.45883704259595
Dídac Vilà,2015,700000,191055,31,75,49.14,71.75,70.67,0.0,0.891,60.8,0,5,1,375.0,49.14,True,False,False,False,False,13.45883704259595
Dídac Vilà,2017,700000,191055,31,75,49.14,71.75,70.67,0.0,0.891,60.8,0,5,1,375.0,49.14,True,False,False,False,False,13.45883704259595
Ander Herrera,2011,13000000,191740,30,79,53.48,70.5,74.33,0.547,0.907,27.7,0,4,0,395.0,56.405,False,False,False,True,False,16.380459992348886
Ander Herrera,2014,13000000,191740,30,79,53.48,70.5,74.33,0.547,0.907,27.7,0,4,0,395.0,56.405,False,False,False,True,False,16.380459992348886
Ander Herrera,2019,13000000,191740,30,79,53.48,70.5,74.33,0.547,0.907,27.7,0,4,0,395.0,56.405,False,False,False,True,False,16.380459992348886
Johnathan,2010,550000,192270,30,77,52.38,83.25,76.0,0.827,0.917,92.2,0,4,0,385.0,56.712,False,True,False,False,False,13.217675375388819
Juan Villar,2019,300000,192490,32,70,49.66,78.75,66.0,0.062,0.959,26.1,0,6,0,210.0,49.968,False,True,False,False,False,12.611541086966115
Juan Villar,2020,300000,192490,32,70,49.66,78.75,66.0,0.062,0.959,26.1,0,6,0,210.0,49.968,False,True,False,False,False,12.611541086966115
Steven Vitória,2009,100000,192528,33,63,39.8,50.75,66.0,0.0,0.979,47.5,0,7,0,189.0,39.8,True,False,False,False,False,11.51293546492023
Steven Vitória,2010,100000,192528,33,63,39.8,50.75,66.0,0.0,0.979,47.5,0,7,0,189.0,39.8,True,False,False,False,False,11.51293546492023
Steven Vitória,2013,100000,192528,33,63,39.8,50.75,66.0,0.0,0.979,47.5,0,7,0,189.0,39.8,True,False,False,False,False,11.51293546492023
Steven Vitória,2014,100000,192528,33,63,39.8,50.75,66.0,0.0,0.979,47.5,0,7,0,189.0,39.8,True,False,False,False,False,11.51293546492023
Steven Vitória,2015,100000,192528,33,63,39.8,50.75,66.0,0.0,0.979,47.5,0,7,0,189.0,39.8,True,False,False,False,False,11.51293546492023
Steven Vitória,2016,100000,192528,33,63,39.8,50.75,66.0,0.0,0.979,47.5,0,7,0,189.0,39.8,True,False,False,False,False,11.51293546492023
Steven Vitória,2019,100000,192528,33,63,39.8,50.75,66.0,0.0,0.979,47.5,0,7,0,189.0,39.8,True,False,False,False,False,11.51293546492023
Iago Aspas,2013,9000000,192629,32,84,57.96,68.25,78.33,-0.129,0.94,29.7,0,6,1,672.0,57.212,False,True,False,False,False,16.012735246411598
Iago Aspas,2014,9000000,192629,32,84,57.96,68.25,78.33,-0.129,0.94,29.7,0,6,1,672.0,57.212,False,True,False,False,False,16.012735246411598
Iago Aspas,2015,9000000,192629,32,84,57.96,68.25,78.33,-0.129,0.94,29.7,0,6,1,672.0,57.212,False,True,False,False,False,16.012735246411598
Marc Mateu,2010,800000,192634,30,69,48.02,65.75,67.0,-0.542,0.986,63.0,0,4,1,138.0,45.417,False,False,False,True,False,13.592368256649284
Marc Mateu,2011,800000,192634,30,69,48.02,65.75,67.0,-0.542,0.986,63.0,0,4,1,138.0,45.417,False,False,False,True,False,13.592368256649284
Marc Mateu,2012,800000,192634,30,69,48.02,65.75,67.0,-0.542,0.986,63.0,0,4,1,138.0,45.417,False,False,False,True,False,13.592368256649284
Marcos Alonso,2010,15000000,192638,29,81,55.04,76.75,83.33,0.387,0.892,40.2,0,3,1,567.0,57.17,True,False,False,False,False,16.52356082573315
Marcos Alonso,2013,15000000,192638,29,81,55.04,76.75,83.33,0.387,0.892,40.2,0,3,1,567.0,57.17,True,False,False,False,False,16.52356082573315
Marcos Alonso,2014,15000000,192638,29,81,55.04,76.75,83.33,0.387,0.892,40.2,0,3,1,567.0,57.17,True,False,False,False,False,16.52356082573315
Marcos Alonso,2016,15000000,192638,29,81,55.04,76.75,83.33,0.387,0.892,40.2,0,3,1,567.0,57.17,True,False,False,False,False,16.52356082573315
Kike García,2015,2800000,192678,30,77,50.18,68.75,80.0,0.113,0.91,40.0,0,4,0,385.0,50.747,False,True,False,False,False,14.845130332288226
Kike García,2021,2800000,192678,30,77,50.18,68.75,80.0,0.113,0.91,40.0,0,4,0,385.0,50.747,False,True,False,False,False,14.845130332288226
Dudu,2011,300000,192693,23,77,52.58,64.75,66.67,0.0,0.788,47.2,1,-3,0,231.0,52.58,False,True,False,False,False,12.611541086966115
Dudu,2020,300000,192693,23,77,52.58,64.75,66.67,0.0,0.788,47.2,1,-3,0,231.0,52.58,False,True,False,False,False,12.611541086966115
Carlos Eduardo,2012,2500000,192708,30,76,52.3,71.5,75.67,0.0,0.877,60.7,0,4,0,380.0,52.3,False,True,False,False,False,14.731801689838349
Carlos Eduardo,2013,2500000,192708,30,76,52.3,71.5,75.67,0.0,0.877,60.7,0,4,0,380.0,52.3,False,True,False,False,False,14.731801689838349
Carlos Eduardo,2014,2500000,192708,30,76,52.3,71.5,75.67,0.0,0.877,60.7,0,4,0,380.0,52.3,False,True,False,False,False,14.731801689838349
Carlos Eduardo,2015,2500000,192708,30,76,52.3,71.5,75.67,0.0,0.877,60.7,0,4,0,380.0,52.3,False,True,False,False,False,14.731801689838349
Juanpe,2015,1500000,192715,29,70,41.86,67.25,63.0,0.198,0.942,42.8,0,3,0,420.0,42.689,True,False,False,False,False,14.220976332738882
Juanpe,2016,1500000,192715,29,70,41.86,67.25,63.0,0.198,0.942,42.8,0,3,0,420.0,42.689,True,False,False,False,False,14.220976332738882
Marc Muniesa,2013,2400000,192766,27,73,46.56,66.0,61.67,0.0,0.793,83.8,1,1,1,219.0,46.56,True,False,False,False,False,14.690979711984754
Marc Muniesa,2017,2400000,192766,27,73,46.56,66.0,61.67,0.0,0.793,83.8,1,1,1,219.0,46.56,True,False,False,False,False,14.690979711984754
